title,title_sentiment_score,text_sentiment_score,date,rating
" Stale Jokes
",0.25,-0.4579,2020-06-22 00:00:00,1
" A daring philosophical movie creatively made to become entertaining and knowledgeable
",0.7845,0.9538,2020-06-20 00:00:00,9
" Only for Sushant Singh Rajput
",0.0,0.7717,2020-06-16 00:00:00,8
" A Comedy Gold from Bollywood
",0.3612,0.9907,2020-06-15 00:00:00,10
" All things is right direction cinematography but the plot hurts many
",-0.631,-0.6808,2020-05-31 00:00:00,1
" Must watch this movie.
",0.0,0.8885,2020-05-27 00:00:00,10
" Aamir Khan is back with yet another top notch act again!!!
",0.3971,0.8516,2020-05-18 00:00:00,10
" Best movie
",0.6369,0.4404,2020-05-08 00:00:00,10
" Average
",0.0,0.9022,2020-05-04 00:00:00,7
" Awesome Story lines.... Must watch
",0.6249,0.636,2020-05-02 00:00:00,10
" great movie
",0.6249,0.9963,2020-04-30 00:00:00,10
" education through entertainment
",0.4215,0.6486,2020-04-25 00:00:00,9
" Worth every delicious minute
",0.6808,0.9525,2020-04-23 00:00:00,10
" It should not be a top 250 movie
",-0.1511,-0.8409,2020-04-21 00:00:00,1
" good movie
",0.4404,0.9655,2020-04-16 00:00:00,8
" THE BEST BOLLYWOOD EXPERIENCE EVER!!!
",0.7249,-0.4844,2020-04-14 00:00:00,10
" What a waste of time.
",-0.4215,0.0,2020-04-13 00:00:00,1
" Not worthy of its position
",-0.3412,-0.3921,2020-04-12 00:00:00,2
" dont watch this film
",0.0,-0.4215,2020-04-10 00:00:00,1
" Simply WOW
",0.6739,0.7506,2020-04-09 00:00:00,10
" it is destiny
",0.0,-0.6369,2020-04-09 00:00:00,8
" PK
",0.0,0.9761,2020-04-05 00:00:00,8
" PK
",0.0,0.5994,2020-04-05 00:00:00,8
" A responsible movie ,a responsible director
",0.5574,0.9505,2020-03-26 00:00:00,9
" Thanks for respecting the emotional line
",0.7717,0.9286,2020-03-22 00:00:00,10
" Independent thinking
",0.0,-0.8074,2020-03-17 00:00:00,9
" Meaningful
",0.3182,0.796,2020-03-03 00:00:00,8
" Funny alien...
",0.4404,0.9947,2020-02-28 00:00:00,6
" Great
",0.6249,0.9083,2020-02-23 00:00:00,10
" One of the worst movie I have ever seen.
",-0.6249,0.9908,2020-02-20 00:00:00,1
" Makes you re-interpretate your beliefs
",0.0,0.9169,2020-02-13 00:00:00,8
" Misguided story
",0.0,-0.2263,2020-02-08 00:00:00,1
" Best Movie
",0.6369,0.9886,2020-01-13 00:00:00,10
" True reflection of today's Indian societies and their pointless believes.
",0.4215,0.4927,2019-12-07 00:00:00,10
" the best comedy in my life right now
",0.7717,0.7151,2019-12-01 00:00:00,10
" Really Sensation Movie
",0.0,0.7645,2019-11-29 00:00:00,10
" A VERY GOOD WATCH !!
",0.7386,0.9958,2019-10-27 00:00:00,8
" It started out as a joke...
",0.0,0.9881,2019-10-26 00:00:00,9
" Fun and entertaining but also simplistic
",0.4767,-0.1779,2019-10-24 00:00:00,8
" Without labels
",0.0,0.2716,2019-10-12 00:00:00,9
" Excellent comedy, so-so drama
",0.7351,0.8834,2019-10-01 00:00:00,6
" Disappointed
",-0.4767,0.9771,2019-09-20 00:00:00,5
" Just because of Christmas treat...
",0.0,-0.2465,2019-09-10 00:00:00,1
" Wow !
",0.6239,0.9167,2019-09-09 00:00:00,8
" Absolutely marvelous...
",0.0,0.7521,2019-09-08 00:00:00,10
" My Review!
",0.0,0.5994,2019-08-29 00:00:00,8
" Movie Review Profits
",0.4404,0.9228,2019-08-07 00:00:00,7
" You can't make fun of FAITH
",0.2098,0.836,2019-08-03 00:00:00,1
" Puts only hinduism to a perspective
",0.0,-0.4944,2019-07-21 00:00:00,1
" Love It
",0.6369,0.855,2019-07-20 00:00:00,7
" lame acting.. seriously where is real amir khan?
",-0.5423,-0.4943,2019-06-21 00:00:00,1
" the new york times review
",0.0,0.977,2019-05-28 00:00:00,9
" Benchmark in the history of Cinema
",0.0,0.9633,2019-05-26 00:00:00,10
" OH MY GOD PART 2
",0.2732,0.8645,2019-05-23 00:00:00,1
" Sub Standard Spoonfed Screenplay
",0.0,-0.8691,2019-05-17 00:00:00,1
" Shiiiiitt movie
",0.0,-0.8268,2019-05-16 00:00:00,1
" PK is a Bhaste of Time
",0.0,0.9469,2019-05-11 00:00:00,1
" Secularism !!!! doesn't make any sense
",0.0,-0.5574,2019-04-20 00:00:00,1
" Missed the mark
",-0.296,-0.899,2019-04-16 00:00:00,1
" A Brave Attempt
",0.5267,0.9423,2019-04-09 00:00:00,8
" overrated and full of flaws
",0.0,0.9536,2019-04-08 00:00:00,1
" Drag too long
",-0.2263,0.82,2019-04-07 00:00:00,7
" Spoiled hindu religious
",0.0,-0.0354,2019-03-26 00:00:00,1
" Atheism
",0.0,0.0,2019-03-03 00:00:00,10
" The Film guides people to think logically while leading their lives
",0.0,-0.5471,2019-02-25 00:00:00,9
" I love it!
",0.6696,0.9041,2019-02-25 00:00:00,10
" The best movie about religions
",0.6369,0.7916,2019-02-22 00:00:00,10
" The discussion of religion and the God stick is still very profound.
",0.2732,0.2732,2019-02-19 00:00:00,7
" It has made fun of hindu religion and faith.
",0.7269,-0.6486,2019-02-17 00:00:00,1
" Spectacular!
",0.0,0.2023,2019-01-27 00:00:00,10
" Very nice movie
",0.4754,0.7165,2018-12-06 00:00:00,10
" Masterpiece (Amir Khan is a Genius!)
",0.6588,0.7296,2018-12-01 00:00:00,10
" Amazing
",0.5859,0.8625,2018-10-26 00:00:00,10
" Family movie..
",0.0,0.7184,2018-10-06 00:00:00,10
" exelent
",0.0,0.6369,2018-09-26 00:00:00,10
" Pathetic excuse for movie
",-0.5267,0.9824,2018-09-24 00:00:00,2
" Seen them all on YouTube!
",0.0,0.1549,2018-09-20 00:00:00,10
" Thanks for this film
",0.4404,0.5423,2018-09-17 00:00:00,10
" ""Looks like the phone lines to God have gone kaput...""
",0.5574,0.9776,2018-07-30 00:00:00,8
" A MUST WATCH FOR EVERY GENERATION
",0.0,0.9434,2018-07-29 00:00:00,8
" Best one ever.
",0.6369,0.9442,2018-07-26 00:00:00,10
" Pleasant surprise
",0.6597,0.965,2018-07-19 00:00:00,10
" The movie is brilliant ...
",0.5859,0.93,2018-05-25 00:00:00,10
" a great movie
",0.6249,0.8988,2018-05-05 00:00:00,10
" Doses of comedy and message in right balance
",0.3612,0.9648,2018-04-23 00:00:00,9
" HANDS DOWN--A GEM.
",0.0,0.9934,2018-03-13 00:00:00,10
" You gona lpve this movie
",0.0,0.7783,2018-02-12 00:00:00,10
" PK is unbelievable
",0.2023,0.8607,2018-01-08 00:00:00,10
" Imazing
",0.0,0.5673,2018-01-08 00:00:00,10
" The Pure Love
",0.6369,0.9743,2018-01-02 00:00:00,9
" Finest Indian Movie
",0.0,0.9239,2017-12-29 00:00:00,8
" Great movie.
",0.6249,0.9963,2017-12-18 00:00:00,8
" Funny, sincere, and fairly absurd
",0.6808,0.9893,2017-10-21 00:00:00,8
" starts like a spoof and ends as a melodrama
",0.3612,-0.6908,2017-09-11 00:00:00,6
" IMDb deceiving: deserves an Oscar for overacting
",-0.34,-0.9374,2017-07-14 00:00:00,3
" Real Quality
",0.0,0.9432,2017-07-09 00:00:00,10
" PK The Movie
",0.0,0.94,2017-06-16 00:00:00,9
" Good Movie
",0.4404,0.7845,2017-06-16 00:00:00,8
" This is amazing
",0.5859,0.9792,2017-05-02 00:00:00,8
" Mind-blowing, entertaining n awesomely directed n acted satire film. Thousand times better than O my God.
",0.7845,-0.9964,2017-02-25 00:00:00,10
" Wrong Numer But Very Right Thinging about to believe Religion , Best Film Ever In my Life
",0.6956,0.7043,2017-01-25 00:00:00,10
" One of the best Bollywood movies 2014
",0.6369,0.93,2017-01-02 00:00:00,10
" probably the ONLY bollywood movie I can relate to
",0.0,0.9053,2020-12-06 00:00:00,9
" Overacting. Irrelevance.
",0.0,-0.8014,2020-11-13 00:00:00,2
" Nothing to miss not watching this movie.
",0.1139,-0.296,2020-11-05 00:00:00,1
" I'm a Ranbir Kapoor Fan! He's so adorable in this movie! Muach Ranbir, I love you!
",0.8972,0.9974,2020-10-30 00:00:00,10
" dont watch
",0.0,0.0191,2020-10-28 00:00:00,1
" Don't hesitate to watch this movie if your heart is brokent
",0.2057,0.9352,2020-10-13 00:00:00,10
" A thought-provoking effect
",0.0,0.903,2020-10-01 00:00:00,8
" Wasted good talent - overacting
",0.3612,0.991,2020-09-17 00:00:00,4
" Worst of the worst
",-0.8481,0.8131,2020-09-08 00:00:00,1
" Very dull. Cheapest copy of fault in our stars
",-0.6901,-0.3167,2020-08-27 00:00:00,1
" Not a ""Deep"" movie with cult-classic music album
",0.0,0.1139,2020-08-21 00:00:00,5
" Headpainic
",0.0,0.1531,2020-07-26 00:00:00,1
" For lisa haydon
",0.0,0.6249,2020-07-25 00:00:00,1
" Worst director movie
",-0.6249,-0.4404,2020-07-24 00:00:00,1
" Really!!!??
",0.0,0.9451,2020-07-14 00:00:00,10
" Wasted chemistry between Ranbir Kapoor and Aishwarya Rai
",-0.4939,0.476,2020-07-05 00:00:00,4
" Grow up mr Johar
",0.0,0.6939,2020-06-28 00:00:00,3
" Let go of your love, can you?
",0.6369,0.9001,2020-06-23 00:00:00,8
" Hearttouching
",0.0,0.9417,2020-05-27 00:00:00,8
" Surprisingly so many bad reviews
",-0.3774,-0.2534,2020-05-15 00:00:00,10
" Weak script ruins everything!
",-0.7263,0.9556,2020-04-11 00:00:00,6
" Well crafted movie
",0.2732,0.0571,2020-03-23 00:00:00,10
" Very emotional movie
",0.2247,0.6757,2020-01-30 00:00:00,8
" Urban yet realistic and relatable
",0.0,0.9022,2019-11-02 00:00:00,10
" Masterpiece
",0.6249,0.3446,2019-10-14 00:00:00,10
" Fine acting marred only by a weak ending
",-0.2732,-0.2533,2019-10-12 00:00:00,6
" Disappointing end
",-0.4939,0.3896,2019-08-09 00:00:00,8
" Stop being typical and watch this movie as it's beautiful
",0.4019,0.7506,2019-06-28 00:00:00,10
" So good!
",0.54,0.9522,2019-05-12 00:00:00,8
" Unbelievable horrible
",-0.4019,-0.8442,2019-04-06 00:00:00,1
" Movie should be 'Yeh movie hai torture'
",-0.5994,-0.9072,2019-01-05 00:00:00,1
" THIS MOVIE IS FOR YOU IF YOU HAVE GOT YOUR HEARTBROKEN!!
",-0.7081,-0.8625,2018-12-31 00:00:00,10
" Most Mature Writing by Karan
",0.4754,0.9456,2018-12-15 00:00:00,10
" Ae film hai boring
",-0.3182,0.866,2018-12-02 00:00:00,1
" Waste of time
",-0.4215,-0.8887,2018-12-01 00:00:00,3
" MY FAVOURITE FILM , WATCHED IT ALMOST 6 TIMES TILL NOW
",0.0,0.9862,2018-11-18 00:00:00,7
" Srk and Pritams music stand out
",0.0,0.3364,2018-10-05 00:00:00,5
" Ultimately Unsatisfying
",0.0,0.994,2018-09-28 00:00:00,6
" Its about Understanding and Strong Relationship.
",0.5106,0.875,2018-09-03 00:00:00,8
" Disappointing
",-0.4939,-0.7391,2018-08-31 00:00:00,5
" Bollywood audience are brainless to dislike this Movie
",-0.3818,0.1796,2018-08-10 00:00:00,9
" Only if you desperately need a headache.
",-0.3818,-0.6705,2018-07-31 00:00:00,1
" Ae Dil Hai Mushkil (2016)
",0.0,-0.9525,2018-03-22 00:00:00,1
" Bollywood Failure
",-0.5106,-0.7506,2018-02-19 00:00:00,1
" Hindi Movies with Hit Songs
",0.0,0.8442,2018-01-03 00:00:00,9
" Not more Bollywood!
",0.0,0.9455,2017-11-18 00:00:00,1
" Pros and pros
",0.0,0.9521,2017-11-11 00:00:00,10
" Don't understand the bad reviews
",0.431,0.6897,2017-09-24 00:00:00,10
" A love story beyond it's time
",0.6369,0.9904,2017-09-16 00:00:00,8
" Probably the worst movie ever watched by me
",-0.6249,-0.9591,2017-09-15 00:00:00,1
" How did you not like it!
",-0.3404,0.9869,2017-08-16 00:00:00,8
" Total rubbish, don't waste your time
",0.3252,-0.979,2017-08-04 00:00:00,1
" Ridiculously Bad !!
",-0.7568,0.9856,2017-07-29 00:00:00,4
" Truly pathetic. Same ol trash.
",-0.2023,0.0644,2017-07-16 00:00:00,1
" Below Average movie..
",0.0,-0.7678,2017-06-26 00:00:00,1
" Rich People Problems
",0.2263,0.1179,2017-05-26 00:00:00,3
" Ranbir and Anushka save Karan Johar this time
",0.4939,0.9787,2017-05-03 00:00:00,7
" Watching this movie was muhskil
",0.0,0.9619,2017-04-12 00:00:00,4
" For Old Souls
",0.0,0.964,2017-04-12 00:00:00,9
" what a shame!
",-0.5255,-0.9789,2017-04-09 00:00:00,4
" This movie sucks!
",-0.4199,-0.9923,2017-02-26 00:00:00,1
" This movie is about getting friend-zoned and STAYING THERE. What a bad and disastrous try to copy of The Fault in our Stars
",-0.8779,0.988,2017-02-17 00:00:00,2
" Just Plain Boring
",-0.3182,0.9874,2017-02-13 00:00:00,3
" Karan Johar wants to tell it right.........
",0.0,0.9951,2017-02-07 00:00:00,6
" Love Story Of Rich
",0.8316,0.9991,2017-01-27 00:00:00,8
" This is money making film.
",0.0,-0.9618,2017-01-27 00:00:00,1
" Not for narrow minded, stereo type people
",0.0,0.9496,2017-01-25 00:00:00,10
" Most Awful movie i have ever watched
",-0.5095,-0.1757,2017-01-20 00:00:00,1
" What a let down
",0.0,0.9183,2017-01-15 00:00:00,3
" A mishmash of KHNH and other such mush..
",0.0,0.9433,2017-01-12 00:00:00,2
" This film will give u cancer - literally
",-0.6597,0.8981,2017-01-06 00:00:00,1
" This movie is actually really good, and will have you watch it a second time.
",0.4927,0.9988,2017-01-05 00:00:00,9
" Lacking in conviction- you miss nothing but a bit of Ranbir's acting if you skip over.
",-0.0772,0.9806,2017-01-02 00:00:00,3
" Same old storyline but a fairly good family entertainer
",0.8047,0.9042,2021-04-09 00:00:00,4
" I wasn't even expecting anything and yet I'm disappointed
",-0.4767,-0.9492,2021-04-06 00:00:00,3
" A perfect family entertainer
",0.743,0.0,2021-02-21 00:00:00,10
" Love it
",0.6369,0.4199,2021-01-22 00:00:00,10
" This is the worst movie
",-0.6249,-0.6249,2021-01-09 00:00:00,1
" Yuck!
",0.0,-0.2732,2021-01-03 00:00:00,1
" Worst movie ever
",-0.6249,-0.7371,2020-12-29 00:00:00,1
" Salman khan chappri fans
",0.0,-0.8126,2020-12-27 00:00:00,1
" Best Family Drama movie with Romance and plot
",0.8316,0.9149,2020-09-16 00:00:00,10
" Worst Acting
",-0.6249,-0.765,2020-09-09 00:00:00,2
" Family entertainer
",0.3818,0.886,2020-09-02 00:00:00,9
" SALMAN KHAN A MUDERER
",0.0,-0.4528,2020-08-03 00:00:00,1
" Horrible
",-0.5423,-0.8399,2020-07-27 00:00:00,1
" Garbage!!!!
",0.0,-0.1695,2020-07-26 00:00:00,1
" Waste of time!
",-0.4753,0.25,2020-06-30 00:00:00,1
" poor acting ... poorer script!
",-0.7088,-0.024,2020-06-27 00:00:00,2
" Wyak acting of Sonam Kapoor. I don't feel like to watch it.
",-0.2755,-0.5267,2020-06-20 00:00:00,1
" Its imperfect, but a necessity of current time
",-0.1655,0.9581,2020-06-15 00:00:00,5
" TERRIBLE
",-0.4767,-0.802,2020-05-08 00:00:00,1
" This film is very good!!!
",0.6211,0.9464,2019-10-29 00:00:00,10
" awful!!!!
",0.0,0.7351,2019-10-15 00:00:00,2
" AWESOME DIWALI FAMILY VENTURE FROM CINEMA
",0.6249,0.7506,2019-09-22 00:00:00,7
" Sexist lyrics but catchy tunes
",0.0,0.2732,2019-09-17 00:00:00,2
" Prem is Back
",0.0,0.3612,2019-06-28 00:00:00,9
" Prem
",0.0,0.8402,2019-04-06 00:00:00,10
" WHY ????
",0.0,-0.805,2019-02-28 00:00:00,1
" Bad acting, Flop story
",-0.7096,-0.8479,2018-12-23 00:00:00,1
" Thumbs up!
",0.0,0.2619,2018-10-27 00:00:00,8
" Hindi television series ka movie adaptation
",0.0,0.4215,2018-07-17 00:00:00,1
" THIS IS THE WORST MOVIE EVER MADE
",-0.6249,0.4458,2018-06-20 00:00:00,1
" Gorgeous...
",0.0,0.9154,2018-03-19 00:00:00,8
" A very good movie
",0.4927,0.8878,2018-01-24 00:00:00,9
" A Salman film all the way !!
",0.0,0.9963,2017-05-01 00:00:00,6
" One of the worst movie in Salman Khan's career
",-0.6249,0.9986,2017-04-23 00:00:00,4
" Action, Romance and Family
",0.5574,0.9721,2017-03-31 00:00:00,8
" not entertaining and funny like I expected
",-0.3208,0.7522,2017-02-20 00:00:00,3
" Must watch
",0.0,0.9816,2021-04-11 00:00:00,10
" Epic movie
",0.0,0.0,2021-04-08 00:00:00,10
" The best movie which one can watch
",0.6369,0.9153,2021-04-04 00:00:00,10
" Regretting for watching late
",-0.4019,0.9589,2021-03-20 00:00:00,10
" I felt the love!!!
",0.7249,0.9098,2021-03-19 00:00:00,10
" Heart Touching Movie
",0.0,0.296,2021-03-17 00:00:00,10
" Nice movie
",0.4215,0.4404,2021-03-17 00:00:00,10
" Harsh is 100 times better than star kids
",0.0,0.0,2021-03-04 00:00:00,10
" Best romantic movie ever
",0.7845,0.9739,2021-02-21 00:00:00,10
" Life changer
",0.0,0.9299,2021-02-07 00:00:00,10
" Sanam Teri Kasam
",0.0,0.9922,2021-01-18 00:00:00,10
" Love it!
",0.6696,0.963,2021-01-18 00:00:00,10
" After 4+ years Finally
",0.0,0.8658,2021-01-13 00:00:00,10
" Beautiful film
",0.5994,0.9509,2021-01-05 00:00:00,9
" Heart touching
",0.0,0.9313,2021-01-04 00:00:00,8
" Unforgettable
",0.0,0.802,2020-12-29 00:00:00,10
" Very nice movie of my life
",0.4754,0.6697,2020-12-28 00:00:00,10
" Good stuff.
",0.4404,0.9552,2020-12-16 00:00:00,8
" Such a beautiful movie.
",0.5994,-0.1761,2020-12-01 00:00:00,10
" Best bollywood emotional movie ever..
",0.7003,0.34,2020-11-18 00:00:00,10
" Better than kabir singh !
",0.4926,0.7003,2020-11-04 00:00:00,10
" Worst movie I've ever watched!!!
",-0.7163,-0.956,2020-11-01 00:00:00,1
" Touching my heart
",0.0,0.9857,2020-10-18 00:00:00,10
" Just awsome....!!
",0.0,0.9558,2020-09-25 00:00:00,10
" Sanam Teri Kasam
",0.0,0.7845,2020-09-23 00:00:00,10
" one of the best movie i watched ever...
",0.6369,0.7717,2020-09-23 00:00:00,9
" Must watch!!!
",0.0,0.4927,2020-09-10 00:00:00,10
" Romantic, Heart Touching
",0.4019,0.9657,2020-09-06 00:00:00,10
" True love
",0.7906,0.9652,2020-08-26 00:00:00,10
" One of the best emotional movies
",0.7003,0.5563,2020-08-21 00:00:00,9
" Pure and True love
",0.7906,0.9872,2020-08-05 00:00:00,10
" An Irreplaceable love story
",0.6369,0.9585,2020-07-25 00:00:00,10
" Love comes in many shades
",0.6369,0.9861,2020-07-16 00:00:00,7
" Music & Screenplay are perfectly synced
",0.6369,0.4473,2020-07-09 00:00:00,10
" This movie is so underrated that it's not even in list of underrated movies.
",0.0,0.0,2020-06-24 00:00:00,10
" MASTERPIECE.
",0.6249,-0.9532,2020-06-22 00:00:00,10
" One of the very best bollywood movie i have ever watched.
",0.6697,0.714,2020-06-19 00:00:00,9
" Absolute delight..
",0.0,0.9026,2020-06-13 00:00:00,10
" ""Spoiler Alert"" Another sad, romantic story
",0.2023,0.6369,2020-05-31 00:00:00,8
" Junior
",0.0,0.3612,2020-05-06 00:00:00,7
" Hearttouching and Emotional.
",0.1531,0.9498,2020-04-25 00:00:00,9
" Take care Saru💞🌹...sorry...I love u
",0.8126,0.8638,2020-03-31 00:00:00,10
" NOT JUST A MOVIE
",0.0,0.7425,2020-03-29 00:00:00,9
" Basic love story , Nothing more !
",0.6696,0.9423,2020-03-21 00:00:00,6
" This movie made me cried
",-0.3818,0.6516,2020-01-19 00:00:00,10
" A saga of unconditional love with pure emotions
",0.6369,0.9231,2020-01-18 00:00:00,9
" NEVER CRIED IN ANY MOVIE LIKE THIS!!!!
",0.7052,0.8439,2020-01-14 00:00:00,9
" A poignant Love story
",0.6369,0.9433,2019-11-19 00:00:00,10
" Very Romantic
",0.4576,0.6996,2019-11-11 00:00:00,7
" Amazing movie
",0.5859,0.8442,2019-10-23 00:00:00,10
" Superb Movie
",0.6249,0.7096,2019-10-18 00:00:00,10
" Excellent Acting hits u hard in the heart
",0.5106,0.9422,2019-08-07 00:00:00,9
" Beautiful & evergreen
",0.5994,0.9081,2019-04-22 00:00:00,8
" best love movie
",0.8555,0.9582,2019-02-20 00:00:00,10
" It deserves
",0.0,0.0,2019-02-07 00:00:00,9
" My favourite film ever....😍😘
",0.0,0.7408,2019-02-05 00:00:00,10
" Slightly lengthy but brilliant acting overcompensates
",0.7008,-0.5789,2019-01-29 00:00:00,9
" Very good
",0.4927,0.8799,2019-01-18 00:00:00,10
" Heart touching...
",0.0,0.0,2019-01-12 00:00:00,10
" Two stars only for mawra and harsh's acting
",0.0,0.3446,2019-01-04 00:00:00,2
" Amazing , Mind blowing
",0.5859,0.8827,2018-12-28 00:00:00,10
" Dont miss it. You are gonna Cry while watching this heart touching movie.
",-0.3931,0.8546,2018-12-26 00:00:00,10
" Outstanding !
",0.6476,0.5362,2018-12-18 00:00:00,9
" Beautiful and heart wrenching Love
",0.8442,0.9887,2018-11-07 00:00:00,8
" awesome movie - beautiful songs
",0.8402,0.3798,2018-09-08 00:00:00,9
" Fabulous
",0.5267,0.8834,2018-08-22 00:00:00,10
" Fabulous love story
",0.8225,0.9945,2018-08-12 00:00:00,9
" Heart touching
",0.0,0.9686,2018-06-17 00:00:00,10
" Cry for love, die for love, Love is beautiful
",0.8885,0.8779,2018-05-08 00:00:00,10
" Good movie
",0.4404,0.7003,2018-05-04 00:00:00,10
" Most underrated movie actually deserves more then 10+
",0.0,0.2235,2018-03-24 00:00:00,10
" Movies must be like this
",0.3612,-0.4215,2018-03-03 00:00:00,10
" best love story
",0.8555,0.7906,2018-01-18 00:00:00,10
" Heart touching movie!
",0.0,0.9555,2017-12-26 00:00:00,10
" A heart touching excellent love story , justice done by performances too !!!
",0.9213,0.9825,2017-11-07 00:00:00,10
" Loved it
",0.5994,0.9464,2017-10-03 00:00:00,8
" Audio edit badly done
",-0.4767,-0.0196,2017-09-03 00:00:00,6
" Must Watch Movie
",0.0,0.2564,2017-08-15 00:00:00,10
" One of the best movies of 2016
",0.6369,0.9594,2017-08-03 00:00:00,10
" Best Bollywood Love Story I have Seen In Years!
",0.8655,0.9951,2017-06-15 00:00:00,10
" Not a good one at all
",-0.3412,-0.0433,2017-06-13 00:00:00,1
" Great Love Story
",0.8519,0.9673,2017-05-27 00:00:00,9
" Well-Acted, But Overtly Tragic!
",-0.6476,0.7876,2017-03-11 00:00:00,5
" Heart touching Movie
",0.0,0.9538,2017-02-28 00:00:00,8
" Intense movie. Clearly audience beg to differ with critics
",0.2023,0.9925,2017-01-12 00:00:00,10
" An overlong, dragging tragic story
",-0.4588,0.8625,2017-01-10 00:00:00,4
