title,title_sentiment_score,text_sentiment_score,date,rating
" Awesame movie
",0.0,0.915,2020-07-16 00:00:00,10
" Watchable remake, but lacking charm.
",0.5499,0.9768,2020-06-30 00:00:00,6
" I have tried three times to watch this!
",0.0,-0.828,2020-06-27 00:00:00,1
" WONDERFUL!!!!
",0.0,0.7882,2020-06-17 00:00:00,10
" Atrocious.
",0.0,-0.9937,2020-06-12 00:00:00,2
" If you want a master piece, watch the original
",0.3818,0.8526,2020-06-08 00:00:00,7
" Very Well Remade
",0.3384,0.9956,2020-06-05 00:00:00,8
" No Surprises Here
",-0.0772,-0.7128,2020-05-01 00:00:00,5
" magnificent seven
",0.5994,0.9715,2020-04-24 00:00:00,7
" Ignore the haters!!!
",-0.7633,0.974,2020-04-21 00:00:00,9
" I thought that was absolutely class
",0.0,0.5236,2020-04-19 00:00:00,9
" Much better than people are saying
",0.4404,0.8961,2020-04-19 00:00:00,8
" A spectacle with little substance. Overshadowed by the original. ""Missed shot"" at an amazing team-up of such great cast
",0.8402,0.9921,2020-04-16 00:00:00,7
" Disappointment
",-0.5106,0.4052,2020-04-15 00:00:00,4
" Magnificent is a bit optimistic, maybe more modest....
",0.7351,0.9857,2020-04-12 00:00:00,7
" Magnificent?
",0.5994,-0.8986,2020-04-12 00:00:00,5
" Many great actors with bad performances
",0.1531,0.1027,2020-04-10 00:00:00,6
" Why did they even try to remake a real classic?
",0.0,-0.8807,2020-04-05 00:00:00,1
" Not really a interesting story
",-0.3559,-0.6597,2020-04-04 00:00:00,6
" Magnificent
",0.5994,0.9613,2020-03-30 00:00:00,9
" Very original remake
",0.3804,0.8312,2020-03-07 00:00:00,8
" The magnificent 7 with the values of 2016
",0.765,0.8922,2020-03-02 00:00:00,5
" The perfectly adequate seven
",0.7269,0.6942,2020-02-26 00:00:00,6
" A Solid Western for Modern Times
",0.1531,0.9963,2020-02-22 00:00:00,8
" Ignore the whiners!!...this movie is great!
",0.5386,0.9921,2020-02-19 00:00:00,9
" Great Actors, Slow Moving
",0.6249,0.8805,2020-02-10 00:00:00,7
" Politically correct cowboys
",0.0,0.9109,2020-02-07 00:00:00,4
" It wasn't bad, it was pretty good actually.
",0.8381,0.9368,2020-01-07 00:00:00,6
" Whoever wrote this should be hit with a stick
",0.0,0.7142,2019-12-27 00:00:00,1
" I changed my rating to 1 star after rewatching the original!
",0.3802,-0.8893,2019-12-01 00:00:00,1
" Spectacular, but lacking in story and characters
",0.0,-0.4844,2019-11-26 00:00:00,6
" IT CERTAINLY DESERVES MORE THAN A 6,9 !!!
",0.6135,0.9971,2019-11-22 00:00:00,10
" Enjoyable; Good Cast; Falls Short on Theme
",0.7003,0.9732,2019-11-05 00:00:00,8
" Not a bad western
",0.431,0.936,2019-10-14 00:00:00,7
" Violant,Emotional,Lesson-full
",0.0,0.967,2019-10-11 00:00:00,7
" I bet you my st""ick"" is bigger than your st""ick""
",0.0,0.8461,2019-10-08 00:00:00,8
" Only Chris Pratt is magnificent
",0.5994,0.8176,2019-09-30 00:00:00,6
" Terrible Film
",-0.4767,-0.905,2019-09-19 00:00:00,3
" Just enjoy the show
",0.4939,0.9902,2019-09-04 00:00:00,9
" Another for Remake Rubbish Tip
",0.0,0.9417,2019-08-31 00:00:00,4
" Magnificent Woke Seven
",0.5994,-0.264,2019-08-18 00:00:00,3
" Good Cowboy Movie
",0.4404,0.9231,2019-08-15 00:00:00,8
" One of the best movies I've ever seen!! Love it!!!
",0.8902,0.9664,2019-08-02 00:00:00,10
" Terrible
",-0.4767,-0.2716,2019-07-29 00:00:00,1
" Bad, just Bad
",-0.7906,0.8355,2019-07-25 00:00:00,4
" my notes
",0.0,0.8481,2019-07-23 00:00:00,5
" ""We're simple farmers, decent hard-working people""
",0.0,0.9766,2019-07-20 00:00:00,1
" Eight
",0.0,0.8894,2019-07-15 00:00:00,8
" Video game content stuffed into a film
",0.0,-0.9561,2019-07-14 00:00:00,3
" Violent, Mostly Unintentional Silliness
",-0.7003,0.296,2019-07-10 00:00:00,6
" Ok movie
",0.296,-0.6369,2019-07-09 00:00:00,4
" Not Magnificent but..
",-0.4847,0.1655,2019-07-04 00:00:00,7
" Another job, another 7
",0.0,0.8082,2019-07-04 00:00:00,7
" In my opinion, it's MAGNIFICENT!
",0.7118,0.9986,2019-06-27 00:00:00,8
" Magnificent 7? Truly a 7/7!
",0.7959,0.9878,2019-06-03 00:00:00,8
" LANGUAGE
",0.0,-0.6281,2019-05-23 00:00:00,1
" Muscular Western headed by Denzel Washington is superior to the hokey original
",0.7003,0.489,2019-04-24 00:00:00,7
" Great on TV
",0.6249,-0.8049,2019-04-19 00:00:00,8
" Where are the Mexicans?
",0.0,0.9186,2019-04-16 00:00:00,4
" Any old western flick with modern refurbishments.
",0.0,0.9569,2019-04-05 00:00:00,6
" Magnificent Seven deserves seven
",0.5994,0.9423,2019-03-30 00:00:00,7
" love ""pay back movies""
",0.5859,-0.34,2019-03-29 00:00:00,2
" Surprised!
",0.2942,0.9401,2019-03-29 00:00:00,9
" Boiling down the loquacious but accurate negative reviews.
",-0.7227,0.7778,2019-03-24 00:00:00,3
" What Django Unchained should've been!
",0.0,0.9534,2019-02-26 00:00:00,10
" Should be Called ""The Throw it Against the Wall, See If it Sticks Remake From Hell....Seven""
",0.0,-0.8784,2019-02-17 00:00:00,2
" Missed opportunity.
",0.1531,0.904,2019-02-13 00:00:00,3
" A decent modern Western watch
",0.0,0.9095,2019-02-10 00:00:00,8
" Doesn't live up to the 60s original
",0.3182,0.8441,2019-02-09 00:00:00,3
" Not a patch on the original
",0.3182,0.2815,2019-02-06 00:00:00,3
" I enjoyed this film because I chose not to compare it with the original.
",0.6808,0.7269,2019-02-06 00:00:00,7
" Ammunition waste
",-0.4215,-0.3802,2019-02-05 00:00:00,4
" Interesting remake!
",0.4574,-0.9634,2019-02-05 00:00:00,7
" The decadent seven...
",0.0,0.991,2019-02-05 00:00:00,3
" Stop comparing it to the 1960 version
",-0.296,0.8795,2019-02-05 00:00:00,8
" Underwhelming
",0.0,0.8469,2019-02-04 00:00:00,5
" Shockingly bad.
",-0.6369,-0.2598,2019-02-04 00:00:00,1
" Straight shooters
",0.2263,0.2617,2019-02-04 00:00:00,6
" Great remake
",0.6249,0.9741,2019-02-04 00:00:00,8
" The Not So Magnificent Seven
",-0.5208,-0.9683,2019-02-04 00:00:00,7
" How not to make a western...
",0.0,0.6577,2019-02-03 00:00:00,1
" Entertaining but....
",0.4404,0.9953,2019-01-31 00:00:00,7
" Definitely not what I thought!
",0.4574,0.913,2019-01-13 00:00:00,10
" A somewhat decent western riddled in cliches.
",0.0,0.9638,2019-01-12 00:00:00,6
" A Decent but Unremarkable Western
",0.0,-0.2154,2019-01-12 00:00:00,6
" What for breakfest
",0.0,0.0,2019-01-09 00:00:00,5
" The pattern
",0.0,-0.8287,2018-12-26 00:00:00,5
" SHOOT SHOOT BANG BANG
",-0.5859,0.7841,2018-12-05 00:00:00,10
" Tumble weed
",0.0,-0.9059,2018-11-08 00:00:00,2
" Poor remake of a classic
",-0.4767,-0.477,2018-10-05 00:00:00,6
" Like watching kids play dress up
",0.5994,0.6808,2018-09-22 00:00:00,2
" Spoiler: Charles Bronson and Yule Brennor are not in this movie
",0.0,0.9023,2018-09-19 00:00:00,8
" Righteous revenge
",-0.5267,-0.987,2018-09-17 00:00:00,2
" Loved it!
",0.636,0.5399,2018-09-16 00:00:00,10
" Show the genre some love and watch this magnificent movie
",0.8697,0.9977,2018-09-16 00:00:00,9
" The ""Magnificent"" part is very, very debatable
",0.0,-0.7951,2018-09-05 00:00:00,3
" A good, fun, action packed ride lacking true distinction
",0.8402,0.9912,2018-08-27 00:00:00,7
" Solid western. Slow start, but a thrilling final. Not a classic, but good enough.
",0.3272,0.9961,2018-08-26 00:00:00,7
" Don't compare to the original(s), good watch
",0.4404,0.9726,2018-08-23 00:00:00,7
" A modern day spaghetti western
",0.0,-0.7216,2018-08-15 00:00:00,1
" A good remake
",0.4404,0.9875,2018-08-12 00:00:00,8
" Best Version
",0.6369,0.875,2018-08-12 00:00:00,7
" Stupid predictable plot
",-0.5267,-0.1901,2018-08-05 00:00:00,1
" Love the diversity
",0.6369,0.7819,2018-07-23 00:00:00,8
" Feel the Need for a Good Western..
",0.4404,0.6705,2018-06-05 00:00:00,1
" Not disastrous, but the original hasn't lost its crown
",0.7555,0.4337,2018-05-21 00:00:00,7
" Really Fun To Watch
",0.5563,0.9932,2018-05-09 00:00:00,8
" Needless Remake
",0.0,0.4215,2018-04-15 00:00:00,5
" Equal opportunities
",0.3818,-0.6253,2018-04-10 00:00:00,7
" Brutal
",-0.6249,0.5106,2018-04-07 00:00:00,3
" Can't go less than 1
",0.0,0.9924,2018-04-03 00:00:00,1
" Not sure what movie the nay sayers saw on here..
",-0.2411,0.9476,2018-02-21 00:00:00,8
" Turn Brain Off And It's Fun
",0.5106,0.85,2018-02-13 00:00:00,7
" Too ""conventionally"" modern for its own good...
",0.0,0.9939,2018-01-22 00:00:00,6
" Long, drawn out plot that doesn't compare to the original...
",0.0,-0.5499,2018-01-15 00:00:00,4
" Good cast deliver a solid Western
",0.5423,0.9735,2018-01-02 00:00:00,7
" A Magnificently Diverse Seven
",0.6597,0.9864,2017-12-24 00:00:00,7
" Solid if unmemorable western
",0.1531,0.267,2017-12-06 00:00:00,7
" The Not so Magnificent Seven
",-0.6064,0.9291,2017-11-21 00:00:00,5
" More Moronic Movies for Mindless Millenials
",-0.7841,0.4595,2017-11-12 00:00:00,3
" Very entertaining.
",0.4927,0.813,2017-11-05 00:00:00,10
" Interesting take on a classic.
",0.4019,0.9965,2017-10-15 00:00:00,6
" A western classic with some added Denzel Washington
",0.0,0.9975,2017-10-02 00:00:00,7
" completely misses the point
",-0.2944,0.9938,2017-09-24 00:00:00,4
" I seek righteousness but will settle for revenge
",-0.6808,-0.911,2017-09-23 00:00:00,10
" Great adaptation for today's PC culture
",0.6249,0.971,2017-09-23 00:00:00,1
" The first part showed great promise; the last part was a disappointment
",0.4767,-0.7882,2017-09-22 00:00:00,2
" Unnecessary
",0.0,0.0,2017-09-19 00:00:00,4
" Weak and disappointing
",-0.7269,0.7959,2017-09-17 00:00:00,5
" Why do they insist on remaking classics?
",0.0,0.7992,2017-09-15 00:00:00,2
" Doesn't Hold a Candle to the Original
",0.3182,0.6648,2017-09-13 00:00:00,4
" Well-acted retelling of the classic spaghetti western of the same name knows what it is and successfully delivers the goods it promises
",0.7003,0.9919,2017-09-10 00:00:00,7
" MAGnificent 7: what could have been
",0.5994,0.368,2017-08-26 00:00:00,3
" Awful - beyond the pale
",-0.4588,-0.8706,2017-08-21 00:00:00,3
" Not so magnificent
",-0.5208,-0.5391,2017-08-17 00:00:00,3
" Not about the 7 dwarfs
",0.0,0.3626,2017-08-12 00:00:00,3
" Rating: A
",0.0,0.9988,2017-08-06 00:00:00,9
" A modern western
",0.0,0.8643,2017-08-03 00:00:00,7
" Middle of the road adaption, with modern action sequencing.
",0.0,0.9548,2017-08-01 00:00:00,6
" An OK but unnecessary remake
",0.2421,0.8579,2017-07-27 00:00:00,7
" Bang Bang Your'e Dead, Bang Bang you missed me
",-0.7579,-0.952,2017-07-24 00:00:00,3
" Very good movie.
",0.4927,0.9592,2017-07-23 00:00:00,8
" What a $h!t dad!
",0.0,0.8715,2017-07-15 00:00:00,5
" Dull, sanitised, unexciting western flop
",-0.6249,0.8911,2017-06-19 00:00:00,2
" Good old-fashioned western of good vs evil
",0.1027,0.9963,2017-06-18 00:00:00,7
" Fantasy western.
",0.0,0.6678,2017-06-16 00:00:00,3
" Great Modern Remake of an Old Classic
",0.6249,0.2012,2017-06-13 00:00:00,9
" Horrible Re-Make of a Great Original Western
",0.4404,0.5141,2017-06-12 00:00:00,1
" Update
",0.0,0.9629,2017-06-06 00:00:00,6
" When PC invades a period piece, all you have is bogus and stunted film making.
",0.0,0.5106,2017-06-04 00:00:00,2
" out of this world - great movie!!!!!
",0.7405,0.9533,2017-05-31 00:00:00,9
" The Forgettable Seven
",0.0,0.9109,2017-05-28 00:00:00,5
" Hollywood Ruins Theme
",-0.4404,-0.7184,2017-05-28 00:00:00,2
" Incompetent Remake
",-0.4767,0.3382,2017-05-27 00:00:00,4
" It Wasn't That Bad.
",0.431,0.9908,2017-05-19 00:00:00,7
" Great remake of a classic movie.
",0.6249,0.89,2017-05-19 00:00:00,10
" Better than expected
",0.4404,0.98,2017-05-09 00:00:00,6
" The clichéd seven
",0.0,-0.7181,2017-05-02 00:00:00,5
" Excellent re-visit NOT a re-make
",0.5719,0.9761,2017-05-01 00:00:00,8
" Real let down
",0.0,0.6867,2017-04-24 00:00:00,1
" 'What we lost in the fire, we found in the ashes.'
",-0.5719,0.3593,2017-04-20 00:00:00,8
" Definitely not a keeper
",0.4019,-0.6524,2017-04-19 00:00:00,1
" Weapons use of.
",-0.4404,-0.9239,2017-04-17 00:00:00,5
" Much better than expected
",0.4404,0.9897,2017-04-15 00:00:00,7
" Magnificent Denzel
",0.5994,0.6054,2017-04-05 00:00:00,8
" The original is a classic this one is terrible
",-0.2023,0.8781,2017-04-02 00:00:00,1
" Barely a shadow of the original Japanese movie and the 60's western remake
",0.3182,0.844,2017-03-30 00:00:00,5
" Very good remake of an old classic
",0.4927,0.9883,2017-03-30 00:00:00,10
" PC characters that it's hard to care about
",0.4215,-0.9856,2017-03-27 00:00:00,4
" shows ho bad script writing has become, and how bankrupt Hollywood is right now
",-0.7964,0.1293,2017-03-26 00:00:00,3
" Here are some of my thoughts on The Magnificent Seven:
",0.5994,0.9132,2017-03-26 00:00:00,6
" brilliant retelling of an old favourite
",0.5859,0.9371,2017-03-20 00:00:00,10
" The Malignant Seven
",0.0,0.7348,2017-03-18 00:00:00,4
" Easy to nitpick about, but a fun film, and an overall enjoyable experience
",0.882,0.9792,2017-03-17 00:00:00,7
" Why?
",0.0,0.9929,2017-03-12 00:00:00,2
" Entertaining but somewhat forgettable
",0.2382,0.9391,2017-03-06 00:00:00,7
" It's all been done before folks...
",0.0,0.9673,2017-03-01 00:00:00,7
" Good, if not quite Magnificent
",-0.1187,0.9281,2017-02-27 00:00:00,7
" Good old shoot' em up western
",0.128,0.9242,2017-02-21 00:00:00,10
" Ride and Run with the Gang...
",0.0,0.9989,2017-02-20 00:00:00,8
" Loyalties aside, it isn't bad!
",0.722,0.992,2017-02-20 00:00:00,7
" Beautiful band of misfits
",0.5994,0.9925,2017-02-16 00:00:00,7
" A Decent Remake
",0.0,0.9382,2017-02-15 00:00:00,6
" Barely watchable unnecessary remake
",0.0,-0.5345,2017-02-14 00:00:00,1
" A very worthy western
",0.4927,0.9771,2017-02-12 00:00:00,7
" Doesn't Seem to Deviate too Far from the Original Magnificent 7
",0.7351,0.9464,2017-02-10 00:00:00,7
" Amazing movie!
",0.6239,0.983,2017-02-10 00:00:00,8
" Unoriginal but enjoyable for the most part
",0.5927,0.9935,2017-02-08 00:00:00,7
" What's not to predict?
",0.0,-0.2639,2017-02-07 00:00:00,8
" Kills inventory
",-0.5423,-0.7133,2017-02-05 00:00:00,4
" I seek righteousness. But I'll take revenge.
",-0.6808,0.9988,2017-02-05 00:00:00,8
" The Magnificent Seven - International Edition
",0.5994,0.994,2017-02-02 00:00:00,6
" Hollywood action film disguised as a western
",-0.2732,-0.7375,2017-02-02 00:00:00,3
" Enjoyable? -Yes. Good? -Not really
",0.7319,0.9779,2017-02-02 00:00:00,7
" Unremarkable, Uninspired Modern Western...Entertaining but Distant & Elusive
",0.0,0.9043,2017-01-31 00:00:00,7
" Unrealized moments and desperately lacking innovation leaves it underwhelming
",0.0,0.8558,2017-01-27 00:00:00,6
" The Adequate Seven
",0.2263,0.995,2017-01-25 00:00:00,6
" The Magnificent Seven Review
",0.5994,0.9546,2017-01-22 00:00:00,9
" Don't Worry, No need for Spoilers
",0.5096,0.939,2017-01-21 00:00:00,6
" One element to ruin a perfectly average action movie
",0.1027,0.5809,2017-01-18 00:00:00,5
" A good Movie
",0.4404,0.9597,2017-01-17 00:00:00,7
" Great? No. Entertaining? Hell Yes!
",0.5502,-0.9626,2017-01-17 00:00:00,6
" Unbelievable plot, action, and dialog
",0.2023,-0.631,2017-01-17 00:00:00,5
" Eye-Roller
",0.0,-0.5789,2017-01-16 00:00:00,3
" I seek righteousness. But I'll take revenge.
",-0.6808,0.9944,2017-01-15 00:00:00,7
" Terrible
",-0.4767,-0.6804,2017-01-14 00:00:00,1
" Overall not that bad i enjoyed it
",0.0382,0.4559,2017-01-12 00:00:00,7
" I'm A Sucker For Westerns
",-0.5267,0.9757,2017-01-11 00:00:00,9
" If it's a comedy action you want, look no further.
",0.1531,0.99,2017-01-10 00:00:00,8
" Disappointed me
",-0.4767,0.926,2017-01-09 00:00:00,4
" A cliché-laden nod to the genre.
",0.0,0.9562,2017-01-08 00:00:00,6
" Entertaining but Stupid
",-0.5647,0.9429,2017-01-07 00:00:00,5
" We are going to need a $%^#load of Dimes
",0.0,0.9851,2017-01-07 00:00:00,7
" The Just ""Kinda Okay"" 7
",0.1548,0.9228,2017-01-04 00:00:00,4
" It's not so far behind the original
",0.3182,0.9921,2017-01-03 00:00:00,6
" Unlike Denzel - many reviewers missed the mark on this total gem
",-0.296,0.4826,2017-01-03 00:00:00,9
" Not expected and a great laugh.
",0.0788,0.9571,2021-04-11 00:00:00,10
" LOL!!!!!! Funny!!!!
",0.0,0.9726,2021-04-03 00:00:00,10
" This is in my top 5 favorite movies
",0.5859,0.954,2021-03-08 00:00:00,10
" Hilarious
",0.4019,0.1027,2021-02-14 00:00:00,10
" That's how you do a parody.
",0.0,0.555,2021-02-14 00:00:00,8
" A million ways to die in the west, an underrated comedy
",-0.34,0.9788,2021-01-28 00:00:00,8
" A Million Ways to Die in the West on 4k ultra hd
",-0.5994,0.9728,2021-01-25 00:00:00,9
" Babies are great - but I couldn't eat a whole one.
",0.3716,0.8465,2021-01-23 00:00:00,5
" Plays himself
",0.25,0.7717,2021-01-22 00:00:00,5
" It's disappointed.
",-0.4767,-0.9433,2021-01-21 00:00:00,2
" An Ode To Blazing Saddles
",0.0,0.9579,2021-01-06 00:00:00,7
" Light hearted fun
",0.5106,0.9744,2020-12-28 00:00:00,9
" Great western comedy
",0.765,0.9747,2020-12-16 00:00:00,8
" Really?
",0.0,-0.8523,2020-12-12 00:00:00,1
" Not funny didnt laugh
",0.0046,-0.1311,2020-12-07 00:00:00,2
" Witty and clever
",0.4588,0.9842,2020-12-01 00:00:00,7
" A brilliant Western Comedy
",0.743,0.9949,2020-11-22 00:00:00,7
" do not take it as....
",0.0,0.9677,2020-11-21 00:00:00,9
" Okay, not Great Though
",-0.3387,0.9893,2020-11-19 00:00:00,5
" This film shot itself in the foot
",0.0,0.8402,2020-11-09 00:00:00,4
" Certain comic sensibilities
",0.2732,0.8031,2020-11-07 00:00:00,8
" genre expectations: western
",0.0,0.5994,2020-10-07 00:00:00,6
" Funny and entertaining
",0.7003,0.9971,2020-10-04 00:00:00,7
" Just Not Really Funny
",-0.3865,0.1655,2020-09-29 00:00:00,3
" Anti-Arab !!
",0.0,0.358,2020-09-27 00:00:00,4
" Just what I needed
",0.0,0.2023,2020-09-24 00:00:00,10
" Magic rare comedy only those with a real sense of humor will onjoy.
",0.5574,0.6124,2020-09-23 00:00:00,10
" A film full of great Oscar Winning Ideas, but no member of the Production Team noticed them ....
",0.2382,-0.0766,2020-09-20 00:00:00,2
" Good laugh
",0.7579,0.4751,2020-09-18 00:00:00,7
" Fun movie
",0.5106,0.968,2020-09-17 00:00:00,9
" great for a spoof movie
",0.6249,0.8213,2020-09-17 00:00:00,6
" What rubbish
",0.0,0.5706,2020-09-15 00:00:00,1
" Good to watch and entertaining
",0.7003,0.714,2020-09-15 00:00:00,7
" Fun...
",0.0,0.9876,2020-09-13 00:00:00,8
" Almost funny
",0.3832,-0.0516,2020-09-13 00:00:00,3
" Very enjoyable
",0.4927,0.969,2020-09-12 00:00:00,10
" Successful satire and laughs aplenty
",0.7906,0.9494,2020-09-11 00:00:00,7
" Funniest I have seen in years
",0.5574,0.7896,2020-09-08 00:00:00,9
" Funny movie
",0.4404,0.9192,2020-09-07 00:00:00,7
" Very Seth
",0.0,0.7723,2020-09-07 00:00:00,6
" Made me laugh
",0.5574,0.9294,2020-09-05 00:00:00,6
" Incohesive, uncomic
",0.0,-0.8347,2020-09-05 00:00:00,2
" Even on September 2020 still amazing
",0.5859,0.9511,2020-09-05 00:00:00,10
" Laugh out loud funny from start to finish!
",0.7777,0.2695,2020-09-02 00:00:00,8
" Very Funny
",0.4927,0.9176,2020-08-27 00:00:00,7
" Extremely underrated comedy!! U MUST see!!
",0.6055,0.9704,2020-08-24 00:00:00,10
" Hilarious!
",0.4574,0.9422,2020-07-29 00:00:00,9
" Second viewing 2020. Still 10/10.
",0.0,0.9893,2020-07-26 00:00:00,10
" One the most creative comic western on past years, extremely funny!!!
",0.8054,0.5837,2020-07-24 00:00:00,8
" Hmmmm
",0.0,0.7263,2020-07-21 00:00:00,4
" A good old fashioned feel good comedy similar to the ones I rented on VHS when I was a kid.
",0.8074,0.992,2020-07-20 00:00:00,8
" I'm surprised this movie was even released
",0.2263,0.908,2020-07-10 00:00:00,1
" Horrible Jokes but nice cinematography
",0.4497,0.8761,2020-06-21 00:00:00,1
" moderately funny... sometimes..
",0.0,0.4242,2020-06-17 00:00:00,4
" Hot
",0.0,0.5637,2020-06-16 00:00:00,10
" Funniest western since Blazzing Saddles
",0.5574,0.9848,2020-05-18 00:00:00,9
" Consistently entertaining, but often lazy and not very funny
",-0.6941,0.9924,2020-04-30 00:00:00,5
" I Loved It But You Might Not
",0.3506,0.0534,2020-04-27 00:00:00,8
" The eyes!
",0.0,-0.2617,2020-04-25 00:00:00,5
" A hopeless funny west
",-0.0258,0.8807,2020-04-21 00:00:00,7
" Typical Mcpharlane
",0.0,0.7067,2020-04-14 00:00:00,7
" Terrible, terrible movie
",-0.7351,0.829,2020-04-13 00:00:00,2
" Million Laughs In The West
",0.4939,0.9756,2020-04-11 00:00:00,10
" Aim Up Sheepboy
",0.0,-0.8605,2020-04-08 00:00:00,7
" Light and Funny
",0.4404,0.8979,2020-04-04 00:00:00,9
" Mildly amusing
",0.3818,0.922,2020-03-20 00:00:00,6
" So silly it becomes funny again
",0.5095,0.9355,2020-02-23 00:00:00,10
" Eh.
",0.0,0.296,2020-02-15 00:00:00,5
" Everyone who loves Seth will thorougly enjoy this one
",0.7845,0.2386,2020-02-03 00:00:00,9
" Watch it before you rate it!
",0.0,0.9367,2020-01-30 00:00:00,10
" Second best comedy western ever
",0.7717,0.8779,2020-01-27 00:00:00,10
" The childish, the idiotic and the vulgar
",-0.7003,0.9971,2020-01-15 00:00:00,5
" Wit and hijinks from Seth, a feature length western comedy ala blazing saddles but not quite its peer
",0.1901,0.9814,2019-12-23 00:00:00,7
" Another piece of shame in the cinema
",-0.4767,0.1027,2019-11-30 00:00:00,1
" Could not make it past one minute
",0.0,0.6808,2019-11-25 00:00:00,1
" Witless Potty mouthed trash..reducing The West to Rubble..Ripe for takeover..?
",0.0,0.6239,2019-11-22 00:00:00,1
" I'm About to Shoot a Full Load!
",-0.4003,0.9956,2019-10-25 00:00:00,7
" offensive hilarity
",-0.4588,0.6124,2019-10-15 00:00:00,8
" Not great, not that terrible comedy
",-0.431,0.7851,2019-09-02 00:00:00,6
" Brilliant
",0.5859,0.4939,2019-08-08 00:00:00,9
" First 10 minutes looked bad, but then it got much better
",0.3818,0.962,2019-07-16 00:00:00,8
" Spicy irony, deconstruction, self-deprecating...
",-0.0516,0.8927,2019-07-07 00:00:00,8
" Don't listen to critics
",0.2235,0.9308,2019-07-04 00:00:00,9
" Above average, comedy farce.
",-0.0516,0.296,2019-06-26 00:00:00,6
" my notes
",0.0,-0.497,2019-06-25 00:00:00,3
" Not bad.
",0.431,0.7096,2019-06-09 00:00:00,7
" Gross and I don't know why they wanted it to be.
",-0.4767,0.9643,2019-06-08 00:00:00,7
" Good laugh
",0.7579,0.9022,2019-05-11 00:00:00,8
" A million ways to laugh in the West
",0.5574,0.9921,2019-05-07 00:00:00,10
" It is a tragic movie that looks like a vulgar comedy.
",0.25,0.9881,2019-04-24 00:00:00,7
" No Good, Bad & Ugly
",-0.7269,0.988,2019-04-13 00:00:00,3
" Lol nice
",0.6808,0.9319,2019-03-31 00:00:00,8
" Laugh out loud
",0.5574,0.971,2019-03-26 00:00:00,9
" One of the greatest comedies in years
",0.7845,0.9968,2019-03-23 00:00:00,8
" 6 Stars Is About Right - First Half? - Not Funny - Second Half? - Moderately Funny
",-0.6336,-0.3574,2019-03-13 00:00:00,6
" Stop hating start rolling a blunt
",-0.6705,0.9854,2019-02-22 00:00:00,8
" Beautiful comedy😊
",0.5994,0.9788,2019-02-16 00:00:00,8
" Funny as h***
",0.4404,0.0446,2019-02-08 00:00:00,10
" Seth McFarlane is great
",0.6249,0.4215,2019-02-05 00:00:00,8
" Forgettable
",0.0,0.7096,2019-01-30 00:00:00,5
" Seth MacFarlane isn't for everyone
",0.0,0.9607,2019-01-29 00:00:00,10
" Bad One
",-0.5423,-0.3412,2019-01-28 00:00:00,4
" this movie is hilarious
",0.4019,0.958,2019-01-12 00:00:00,8
" My kind of humour
",0.4228,0.9062,2019-01-11 00:00:00,10
" Thanks Seth!
",0.4926,0.8858,2019-01-08 00:00:00,10
" Funny
",0.4404,0.8625,2018-12-30 00:00:00,8
" An awesome take on the wild west
",0.6249,0.8225,2018-12-29 00:00:00,9
" Flawed Comedy Western
",0.3612,-0.3903,2018-12-28 00:00:00,6
