title,title_sentiment_score,text_sentiment_score,date,rating
" Incredible continuation
",0.0,0.9776,2020-08-24 00:00:00,9
" Let's get ready to Rumble!!!
",0.5229,0.807,2020-08-23 00:00:00,8
" Incredible! Challenges Rocky II for the best installment since the first (NO SPOILERS)
",0.6996,0.9789,2020-08-22 00:00:00,10
" Amazing, amazing and amazing
",0.9081,0.9523,2020-08-15 00:00:00,10
" Beautifully Great,amazing and brilliant!Masterpiece!
",0.6467,0.9935,2020-06-26 00:00:00,10
" Rocky comes back, as a trainer
",0.0,0.9787,2020-06-03 00:00:00,8
" Awesome
",0.6249,-0.4019,2020-06-01 00:00:00,10
" wasn't a fan of boxing til rocky
",-0.2411,0.9845,2020-05-16 00:00:00,10
" One of the best movie since the last 30 years
",0.6369,0.9552,2020-05-10 00:00:00,10
" Great Sequel to Rocky
",0.6249,0.7845,2020-05-10 00:00:00,8
" Crushed It.
",-0.4215,0.75,2020-05-10 00:00:00,8
" Stalone bet again!
",0.0,0.9052,2020-04-16 00:00:00,10
" A surprisingly impressive reboot
",0.6705,0.9844,2020-04-13 00:00:00,7
" Outstanding Comeback
",0.6124,0.9019,2020-04-09 00:00:00,9
" Creed is Rocky
",0.0,0.9638,2020-03-22 00:00:00,8
" A great continuation of the story
",0.6249,0.9867,2020-03-14 00:00:00,9
" Unnecessary Cash Grab
",0.0,0.9788,2020-03-10 00:00:00,5
" The Rocky saga continues
",0.0,0.9251,2020-02-09 00:00:00,7
" creed
",0.0,0.9932,2020-01-28 00:00:00,8
" Good but recyclecd plot
",0.2382,-0.1227,2020-01-08 00:00:00,7
" Nothing feels rushed
",0.0,0.802,2020-01-04 00:00:00,7
" The Rocky drama is back!!
",0.0,0.7951,2019-12-21 00:00:00,9
" You can not create the same magic twice
",-0.2057,0.9406,2019-12-07 00:00:00,5
" Creed
",0.0,0.9972,2019-11-24 00:00:00,10
" review
",0.0,-0.5574,2019-11-18 00:00:00,7
" make something of yourself
",0.0,0.9134,2019-11-16 00:00:00,9
" Creed is perfect. This moment is perfect. I hope Creed II is anywhere near as intoxicating.
",0.8834,0.9866,2019-11-09 00:00:00,9
" Seventh Round Knockout
",0.0,0.9117,2019-11-01 00:00:00,9
" I love it but
",0.3818,0.2382,2019-10-15 00:00:00,7
" An Honest Review
",0.5106,0.9885,2019-09-22 00:00:00,10
" Two-fisted entertainment.
",0.4215,0.9935,2019-09-08 00:00:00,8
" Amazing!
",0.6239,0.9853,2019-09-03 00:00:00,8
" My Review!
",0.0,0.9662,2019-08-29 00:00:00,8
" A thumping sports classic.
",0.0,0.9985,2019-08-13 00:00:00,10
" Ruins Apollo Creed's legacy
",-0.4404,0.834,2019-07-14 00:00:00,10
" Great movie
",0.6249,0.9747,2019-07-02 00:00:00,5
" my notes
",0.0,0.9783,2019-06-26 00:00:00,8
" Not bad, but not great. Some great stuff, but overall, some empty parts
",-0.8795,0.9552,2019-06-10 00:00:00,6
" WOW!
",0.6239,0.9934,2019-06-01 00:00:00,8
" A Rocky film for the next generation
",0.0,-0.1245,2019-05-28 00:00:00,7
" Real drama
",0.0,0.9818,2019-05-24 00:00:00,9
" A strong counterpoint to the first ""Rocky.""
",0.5106,0.9478,2019-05-19 00:00:00,8
" Don't know where to start...
",0.0,0.8783,2019-05-16 00:00:00,1
" Like Watching Paint Dry!
",0.4199,0.8532,2019-05-05 00:00:00,4
" Chubby Liverpudlian man
",0.0,0.8176,2019-04-14 00:00:00,5
" Great stand alone movie. Should include the nostalgia of the 80's movies
",0.4767,0.6124,2019-04-02 00:00:00,9
" Wow....
",0.0,0.4883,2019-03-27 00:00:00,3
" The other truly great Rocky film
",0.7906,0.9967,2019-03-20 00:00:00,10
" Solid New Direction
",0.1531,0.6337,2019-03-08 00:00:00,6
" The most intense and heart-touching movie I've watched in a long time!
",0.2228,0.9156,2019-03-02 00:00:00,7
" Pregame Hype
",0.0,0.9984,2019-02-20 00:00:00,9
" Good riddance Paulie!!!!
",0.6209,0.8945,2019-02-19 00:00:00,8
" Successful attempt to extend the story
",0.6705,0.8717,2019-01-27 00:00:00,8
" Decent outing in which Rocky Balboa takes a mentor to combat powerful contenders
",0.1027,0.9966,2019-01-23 00:00:00,7
" Same old story.
",0.0,0.0138,2019-01-21 00:00:00,6
" A Knockout
",0.0,0.9869,2019-01-18 00:00:00,9
" Great example of a successful adaptation to a franchise
",0.836,0.9464,2019-01-18 00:00:00,9
" Creed lands every Jab, Hook, and Uppercut of Hollywood success with ease
",0.7351,0.9991,2019-01-16 00:00:00,9
" Essentially an updated Rocky
",0.0,-0.4525,2019-01-15 00:00:00,7
" The perfect movie to see !
",0.6114,0.9978,2019-01-10 00:00:00,10
" Rocky And Creed Are Back!
",0.0,0.9841,2019-01-10 00:00:00,9
" CONLAN WINS THE FIGHT, CREED WINS THE NIGHT
",0.7003,0.9986,2019-01-09 00:00:00,8
" Best Rocky movie in a very long time
",0.6369,0.8555,2018-12-29 00:00:00,8
" A Genesis Boxing Career
",0.0,-0.4173,2018-12-29 00:00:00,8
" A whole host of flaws can be found here, but as a whole it isn't bad enough to be rendered unwatchable
",0.5824,0.9164,2018-12-26 00:00:00,5
" Michael B. Jordan does Rocky proud
",0.4767,0.9746,2018-12-25 00:00:00,10
" An average for me
",0.0,0.8689,2018-12-12 00:00:00,5
" Sylvester's worst movie
",-0.6249,0.7768,2018-12-09 00:00:00,1
" Don't believe the hype it's a sequel
",0.0,0.3182,2018-12-08 00:00:00,3
" Retread The Original Rocky For the Second Time But It Works Again
",0.1655,0.9497,2018-12-06 00:00:00,9
" Been done before and better
",0.4404,0.8982,2018-12-05 00:00:00,4
" Brings back the Rocky memories
",0.0,0.9558,2018-12-02 00:00:00,10
" Stallone's best performance in years punctuates a fantastically-written, character-driven experience.
",0.6369,0.9894,2018-12-02 00:00:00,8
" Boring and bad
",-0.7003,-0.7332,2018-12-01 00:00:00,1
" Utter rubbish!
",0.0,-0.7714,2018-12-01 00:00:00,1
" CREED 2015
",0.0,0.9783,2018-12-01 00:00:00,8
" I had to stop watching
",-0.296,-0.6048,2018-11-25 00:00:00,1
" Only really gets interesting when Rocky Balboa enters
",0.4549,-0.0386,2018-11-23 00:00:00,6
" This film does for blacks what ""Rocky"" did for whites...
",0.0,0.7269,2018-11-16 00:00:00,8
" a new take on rocky
",0.0,0.3354,2018-11-13 00:00:00,10
" Inspiring
",0.4215,0.9939,2018-10-20 00:00:00,10
" It's Hollywood, so don't expect realism
",0.0,0.9763,2018-10-17 00:00:00,6
" One of the best boxing movies since the Original Rocky
",0.7579,0.7351,2018-10-08 00:00:00,9
" Brilliant
",0.5859,0.9099,2018-10-02 00:00:00,10
" CRAZY CREED
",-0.34,0.9762,2018-09-27 00:00:00,8
" Best Acting Pair In A While
",0.6369,0.9884,2018-09-18 00:00:00,9
" A worthy follow up to the original
",0.6369,-0.8165,2018-09-08 00:00:00,8
" Not Bad, Not Great. Missing the Bells and Whistles and Grit
",0.7533,0.8773,2018-09-04 00:00:00,6
" Good but not better than that and definitely not good enough
",-0.1823,0.9721,2018-09-02 00:00:00,6
" Easily one of my top ten movies of all time!
",0.5411,0.8358,2018-08-26 00:00:00,10
" Powerful and entertaining
",0.6908,0.9219,2018-07-16 00:00:00,10
" Standard but okay
",0.3291,0.9932,2018-07-01 00:00:00,6
" It's Good as Its Own Film - But Makes a Fine Addition to the Rocky Legacy
",0.4854,0.9972,2018-06-29 00:00:00,10
" Boring. So boring.
",-0.5984,-0.5043,2018-06-23 00:00:00,4
" Fantastic
",0.5574,0.9392,2018-06-20 00:00:00,10
" Nice sequel
",0.4215,0.8525,2018-06-18 00:00:00,7
" Metascore 8 ????? !!!
",0.0,0.8904,2018-06-10 00:00:00,1
" (Even if you haven't seen the Rocky saga, go watch this)
",0.0,0.7845,2018-05-30 00:00:00,9
" Rocky and Creed, same structure different story
",0.0,0.9847,2018-05-29 00:00:00,9
" A single great payoff
",0.6249,0.9754,2018-05-14 00:00:00,7
" Awesome
",0.6249,-0.4753,2018-04-21 00:00:00,10
" Awful!
",-0.5093,-0.9034,2018-03-31 00:00:00,1
" One step. One punch. One round at a time.
",0.0,0.9219,2018-03-26 00:00:00,8
" in the footprints of a shadow is his past his future is redesigned,remodelled,reconstructed from a legacy he learns to build a heart of a street fighter doing it the old way
",0.1531,0.9897,2018-03-26 00:00:00,9
" A Worthy Spinoff
",0.4404,0.998,2018-03-16 00:00:00,8
" Good start... to a new series?
",0.4404,0.9826,2018-02-28 00:00:00,8
" Rocky Told in Present Day
",0.0,0.2382,2018-02-28 00:00:00,6
" Great Movie! Better acting than the originals
",0.807,0.9357,2018-02-26 00:00:00,9
" Well, At Least Sylvester Came Back
",0.2732,-0.4376,2018-02-22 00:00:00,4
" Solid
",0.1531,0.9675,2018-01-25 00:00:00,7
" Fantastic Fight Filming
",0.25,0.8689,2018-01-23 00:00:00,8
" Better than I expected
",0.4404,0.2224,2018-01-16 00:00:00,8
" Creed (2015): An Amazing 7th Installment in the ROCKY Saga
",0.5859,0.9919,2018-01-10 00:00:00,10
" This Movie Is Genius!
",0.0,0.9844,2018-01-07 00:00:00,10
" Predictable and weak entry
",-0.4404,-0.9939,2018-01-05 00:00:00,2
" More remake than sequel...and it works
",0.0,0.9224,2017-12-27 00:00:00,8
" Terrific boxing film.
",0.4767,0.9889,2017-12-19 00:00:00,9
" Nice boxing movie.
",0.4215,-0.476,2017-11-12 00:00:00,8
" Worthy successor to the Rocky franchise is true to the original
",0.836,0.9957,2017-10-29 00:00:00,8
" A Classic, Rocky shines again
",0.0,-0.1211,2017-10-20 00:00:00,8
" ""Rocky: The final chapter"", filled with emotions and memories...
",0.0,0.8885,2017-10-19 00:00:00,9
" I was wrong about this, which is good
",-0.0516,0.9772,2017-09-30 00:00:00,9
" Remake of Rocky without compelling protagonist/antagonist
",-0.1695,-0.2375,2017-09-09 00:00:00,4
" A lesser spin-off, but still worthwhile
",0.4767,-0.4769,2017-09-08 00:00:00,6
" Solid boxing movie
",0.1531,0.9745,2017-08-20 00:00:00,7
" Excellent and moving film.
",0.5719,0.971,2017-07-11 00:00:00,9
" creed 2
",0.0,0.2824,2017-07-06 00:00:00,8
" It was awesome to be honest.
",0.8126,0.4176,2017-07-04 00:00:00,9
" Only the fight scenes are entertaining.
",0.0772,0.9001,2017-06-18 00:00:00,3
" Pretty much a knock out.
",0.4939,0.9528,2017-06-01 00:00:00,8
" Horrible and boring
",-0.7003,-0.2382,2017-03-18 00:00:00,1
" A sequel that devolves into nothing more than a useless reboot
",0.3691,0.789,2017-03-15 00:00:00,5
" Gestation
",0.0,-0.8979,2017-03-09 00:00:00,8
" Ryan Coogler does it again
",0.0,0.9372,2017-03-08 00:00:00,9
" Drag and too dramatic
",-0.2263,0.9861,2017-03-03 00:00:00,4
" It's Not ""Rocky VII""...And That's Not A Bad Thing
",0.431,0.997,2017-02-26 00:00:00,9
" Blistering
",0.0,0.9979,2017-02-18 00:00:00,8
" Here we go again
",0.0,0.9845,2017-02-13 00:00:00,8
" ""Time gets everyone in the end; it's unbeatable.""
",0.0,0.9613,2017-02-12 00:00:00,8
" Please just let the Rocky series end once and for all!!
",0.4374,0.4512,2017-02-11 00:00:00,6
" Do you even lift?
",0.0,0.9869,2017-01-08 00:00:00,6
" An extremely well-acted, well-written and well-choreographed drama.
",0.0,0.9994,2017-01-08 00:00:00,8
" Gee, I've seen this episode before
",0.0,0.4854,2017-01-05 00:00:00,5
" One of the Most Predictable Movies in the History of Film
",0.0,0.7269,2021-04-07 00:00:00,3
" The Fighter receives on Oscar but not Southpaw?
",0.0772,0.6705,2021-03-03 00:00:00,10
" Counterpuncher
",0.0,-0.9042,2021-02-19 00:00:00,8
" Southpaw
",0.0,-0.9124,2021-02-06 00:00:00,3
" Rubbish....
",0.0,-0.296,2021-02-04 00:00:00,1
" Formulaic, but executed well.
",0.3919,0.9682,2021-01-31 00:00:00,7
" Southpaw
",0.0,0.9953,2021-01-28 00:00:00,6
" Wicked
",-0.5267,0.9601,2021-01-24 00:00:00,9
" One of my favorite movies
",0.4588,0.8555,2021-01-23 00:00:00,10
" A Movie about Redeption
",0.0,0.836,2021-01-18 00:00:00,7
" Dark, gritty, great
",0.6249,-0.0765,2021-01-18 00:00:00,8
" My first movie in 2021
",0.0,0.8934,2021-01-03 00:00:00,10
" The best one
",0.6369,0.9257,2020-12-05 00:00:00,10
" Wonderful!
",0.6114,0.9138,2020-11-09 00:00:00,10
" Great film
",0.6249,0.944,2020-10-16 00:00:00,9
" Depressed Boxer !
",-0.5562,-0.8495,2020-10-12 00:00:00,5
" Split Points!
",0.0,0.9948,2020-09-26 00:00:00,6
" After it finished you will say woooow
",0.0,0.836,2020-09-16 00:00:00,8
" Incredibly poor script
",-0.5256,-0.3612,2020-09-12 00:00:00,3
" Gotta fight for what you love!
",0.4389,0.9059,2020-08-29 00:00:00,10
" Hard-hitting Tale of Fightbacks
",0.0,0.9615,2020-08-22 00:00:00,8
" Highly unoriginal but rescued by some phenomenal acting
",0.6243,-0.7564,2020-08-16 00:00:00,7
" Amazing movie
",0.5859,0.9002,2020-08-15 00:00:00,10
" KO!!!
",0.0,0.8176,2020-07-30 00:00:00,9
" Slow and Dull
",-0.4019,-0.3071,2020-07-25 00:00:00,5
" Simple idea executed to perfection
",0.5719,0.6908,2020-04-24 00:00:00,9
" Greatest
",0.6369,0.9616,2020-04-13 00:00:00,10
" 2 thumbs up
",0.0,-0.296,2020-04-07 00:00:00,8
" another Rocky movie..
",0.0,0.9392,2020-03-31 00:00:00,5
" MASTERPIECE
",0.6249,0.9898,2020-03-11 00:00:00,10
" UNDERRATED!!!
",0.0,-0.6062,2020-03-11 00:00:00,9
" Forest Whitaker and Jake Gyllenhaal were fantastic
",0.5574,-0.4577,2020-02-21 00:00:00,9
" Great
",0.6249,0.948,2020-02-20 00:00:00,9
" Southpaw
",0.0,-0.4697,2020-02-13 00:00:00,8
" Nice
",0.4215,0.8804,2019-12-24 00:00:00,7
" Great acting by Jake Gyllenhaal
",0.6249,0.7351,2019-12-17 00:00:00,7
" Good but ...
",0.2382,-0.8016,2019-11-24 00:00:00,7
" Steady then boom
",0.0,0.7495,2019-10-15 00:00:00,8
" Why the hell this movie called ""Southpaw"" ?
",-0.6808,-0.7317,2019-09-01 00:00:00,7
" Amazing cast, cliche story
",0.5859,0.6597,2019-08-28 00:00:00,6
" southpaw
",0.0,0.7003,2019-08-24 00:00:00,7
" As good as it gets
",0.4404,0.4588,2019-07-23 00:00:00,10
" A pretty good time
",0.7269,0.4576,2019-07-21 00:00:00,8
" my notes
",0.0,0.9493,2019-06-26 00:00:00,7
" Jake Gyllenhaal deserves at least a nomination
",0.0,0.9638,2019-05-31 00:00:00,8
" Very emotional movie
",0.2247,0.5764,2019-05-26 00:00:00,10
" Second half is better
",0.4404,0.3159,2019-05-16 00:00:00,6
" Would've been rated higher
",0.0,-0.8218,2019-03-20 00:00:00,7
" A man of good faith.
",0.6908,0.9971,2019-03-16 00:00:00,7
" What are my favorite boxing movies of all times
",0.4588,0.7783,2019-03-14 00:00:00,10
" it's a little less passionate
",0.427,0.1849,2019-02-19 00:00:00,6
" This isn't just a boxing movie but a movie about redemption
",0.0,0.9863,2019-02-12 00:00:00,9
" Actors credit due
",0.3818,0.8705,2019-02-03 00:00:00,8
" There Is Always Hope
",0.4404,0.9528,2019-01-30 00:00:00,7
" I love this movie
",0.6369,0.9584,2019-01-18 00:00:00,10
" It was good
",0.4404,-0.7269,2019-01-08 00:00:00,8
" Gyllenhaal is Wonderful, the Script not so much...
",0.5719,0.4283,2018-12-17 00:00:00,8
" The best.
",0.6369,0.875,2018-12-06 00:00:00,9
" Billy: I'm a fn' mess!
",-0.4199,-0.3612,2018-12-01 00:00:00,10
" They Doubled-Down on Dumb
",-0.5106,-0.286,2018-11-25 00:00:00,4
" a great comeback story
",0.6249,0.8262,2018-11-20 00:00:00,10
" Emotional rollercoaster
",0.1531,0.8625,2018-10-08 00:00:00,9
" Rage turns to devotion
",-0.1531,0.6636,2018-09-18 00:00:00,7
" Great
",0.6249,-0.5859,2018-08-10 00:00:00,9
" This film is about Antoine Fuqua
",0.0,0.8295,2018-08-09 00:00:00,1
" This movie changed my life
",0.0,0.9493,2018-08-04 00:00:00,10
" screenplay worse than fifty
",-0.4767,0.4588,2018-06-15 00:00:00,2
" DON'T GET HIT TOO MUCH
",0.0,-0.9521,2018-04-18 00:00:00,8
" Perfect combination of Drama and Sport
",0.5719,0.8402,2018-03-25 00:00:00,8
" New Favourite Boxing Movie
",0.0,-0.9846,2018-03-16 00:00:00,8
" Same old
",0.0,0.6622,2018-03-06 00:00:00,4
" Very Entertaining Throughout
",0.4927,0.9615,2018-01-18 00:00:00,8
" bouchaib sabri /for our teacher of english
",0.0,0.9524,2018-01-01 00:00:00,10
" Inadvertent Rocky III remake
",0.0,0.9941,2017-12-22 00:00:00,4
" pretty good if you have a free Sunday
",0.8555,0.9678,2017-11-05 00:00:00,6
" Grand Fall and Rise
",0.4588,0.9253,2017-11-01 00:00:00,8
" Cliché. Worn out, predictable
",-0.296,0.7481,2017-10-17 00:00:00,2
" Tried and tested formula works again.....
",0.0,0.9923,2017-09-30 00:00:00,9
" It does not arrive but they almost save it
",0.5941,0.9689,2017-08-27 00:00:00,4
" Redemption doesn't need to be so over the top and rushed to attain
",0.2648,0.9986,2017-06-14 00:00:00,5
" Southpaw Movie Makes You Cry
",-0.4767,0.9992,2017-06-03 00:00:00,10
" Hard to like a movie with such an obnoxious main character
",-0.2263,-0.0225,2017-05-24 00:00:00,5
" Full of fight movie clichés
",-0.3818,-0.2161,2017-04-28 00:00:00,4
" This movie is about a famous boxer trying to better himself in order to get his daughter back from child protective services.
",0.4404,0.9884,2017-03-15 00:00:00,10
" Has All The Necessary Clichés, But None Of The Necessary Character Development
",0.0,0.8971,2017-02-27 00:00:00,3
" Nothing new
",0.0,0.9722,2017-02-20 00:00:00,6
" One of the bests of 2015
",0.0,0.9782,2017-01-05 00:00:00,8
" Absolutely Spell binding
",0.0,0.897,2021-03-01 00:00:00,10
" 5 Years On and Still Playing!
",0.2714,0.9936,2021-02-20 00:00:00,9
" Opinion on Concussion
",0.0,0.9392,2021-02-13 00:00:00,8
" Tangled Disordered Film
",0.0,0.9055,2021-02-13 00:00:00,5
" Unveiling drama worth seeing
",0.2263,0.886,2021-01-12 00:00:00,9
" An Medical Story That Had Repercussions Around The World
",0.0,0.8074,2020-12-16 00:00:00,7
" Too patriotic
",0.0,0.7845,2020-12-15 00:00:00,7
" A rare 10/10 Will Smith movie
",0.0,0.9673,2020-11-28 00:00:00,10
" And Justice For All
",0.5267,0.8519,2020-10-27 00:00:00,10
" Best medical researches movie
",0.6369,0.9353,2020-10-20 00:00:00,10
" Typical Will Smith movie with modern touch
",0.0,0.4019,2020-10-11 00:00:00,5
" True story with pure emotions.
",0.4215,-0.4657,2020-09-08 00:00:00,10
" Brilliant true story
",0.765,0.8221,2020-08-16 00:00:00,8
" super movie with brilliant actors doing expert acting work and great direction
",0.9153,0.9926,2020-07-25 00:00:00,10
" Revealing the truth
",0.3182,0.6652,2020-07-02 00:00:00,7
" Ignaz Semmelweis
",0.0,0.9394,2020-06-22 00:00:00,8
" Concussion (2015)
",0.0,-0.9186,2020-04-28 00:00:00,7
" Too soon, there's still more story to be told
",0.0,-0.2612,2020-04-27 00:00:00,6
" Important subject matter.
",0.2263,0.146,2020-04-21 00:00:00,5
" Interesting and captivating!
",0.4574,0.9258,2020-03-28 00:00:00,8
" Danger of Morden day sports business , ( A+ Movie) My Ratings 10/10
",-0.5267,-0.7357,2020-02-08 00:00:00,10
" In Spanish the title is ""The truth is painful"" but in the pockets of the magnates
",-0.0772,0.4779,2020-01-28 00:00:00,8
" An Outstanding Condemnation of a Horribly Corrupt League and ""sport""
",-0.4939,0.3354,2020-01-13 00:00:00,10
" Shoulda Got An Oscar Nomination
",0.0,0.8017,2020-01-10 00:00:00,8
" Smith shines
",0.0,0.6808,2019-10-07 00:00:00,6
" NFL and their denial
",0.0,0.9149,2019-09-14 00:00:00,8
" The world that we living in
",0.0,0.8737,2019-07-26 00:00:00,10
" my notes
",0.0,0.7882,2019-06-26 00:00:00,5
" Why Did This Not Find An Audience?
",0.0,0.0354,2019-06-12 00:00:00,8
" I tried....I really did but the accent ruined it
",-0.631,0.85,2019-06-09 00:00:00,2
" Great acting!
",0.6588,0.855,2019-05-08 00:00:00,8
" Real life medical mystery: ""banging heads is not a natural thing""
",-0.2755,0.9942,2019-04-05 00:00:00,9
" Good story, poor writing
",-0.0516,0.8079,2019-02-22 00:00:00,5
" Will Smith is surprisingly good!
",0.6588,0.9717,2019-02-05 00:00:00,7
" My God, where is everybody on this???
",0.3899,0.963,2019-01-19 00:00:00,9
" A Powerful Indictment
",0.4215,0.2732,2019-01-19 00:00:00,10
" Health always wins over wealth .
",0.7845,0.5709,2018-11-28 00:00:00,9
" a biopic about the change of the football game
",0.0,0.9257,2018-11-13 00:00:00,10
" This Hard Hitting drama, indeed left an impact in the Sport World. It was a mind altering movie.
",-0.1027,-0.997,2018-10-11 00:00:00,7
" For an acquired taste
",0.0,0.7229,2018-08-05 00:00:00,5
" Moving.
",0.0,0.6303,2018-06-28 00:00:00,9
" I have never given any film 10/10
",0.0,0.9577,2018-06-04 00:00:00,10
" Intriguing
",0.0,0.968,2018-04-23 00:00:00,8
" This is your brain. This is your brain on football.
",0.0,-0.8707,2018-03-20 00:00:00,10
" Really enjoyed this film.Really makes you think
",0.5563,0.7579,2018-01-21 00:00:00,10
" An amazing thought provoking movie!
",0.5093,0.9899,2018-01-07 00:00:00,10
" Good, but...
",0.4404,0.9455,2018-01-07 00:00:00,8
" A Great Will Smith Performance
",0.6249,0.4721,2017-12-19 00:00:00,8
" When Hollywood meets Sports
",0.0,0.9695,2017-11-19 00:00:00,7
" CTE History and Sports
",0.0,-0.7878,2017-11-16 00:00:00,9
" Head-butting
",0.0,0.9828,2017-10-25 00:00:00,8
" NFL politics at play! Solid 8 Star rating from me!
",0.555,0.9771,2017-10-10 00:00:00,8
" Fabulous story, great acting... a gem among the weeds.
",0.8176,0.9879,2017-09-28 00:00:00,9
" Winning at All Costs
",0.5267,0.734,2017-09-21 00:00:00,8
" Not what I expected
",0.0,0.9923,2017-09-09 00:00:00,9
" Explain it to me like I'm a 5 year old...
",0.3612,-0.7589,2017-09-05 00:00:00,5
" Didn't Hit Me Hard Enough For Any Brain Swelling
",0.0762,0.7397,2017-08-30 00:00:00,7
" Add this to the long list of money-based denials
",0.0,0.2663,2017-08-27 00:00:00,7
" Melodrama masquerading as expose
",-0.1531,-0.824,2017-06-10 00:00:00,4
" Will Smith Scores a Touchdown
",0.0,0.8197,2017-05-20 00:00:00,9
" Well Acted, albeit Underwhelming Drama,
",0.2732,0.9776,2017-04-02 00:00:00,7
" A great emotional true story
",0.8176,0.9957,2017-03-27 00:00:00,8
" Important and inspiring movie
",0.5574,0.9816,2017-03-01 00:00:00,8
" Concussion Is Ahead Of The Game
",0.0,0.9857,2017-03-01 00:00:00,9
" One of the better movies from Will Smith
",0.4404,0.9951,2017-02-07 00:00:00,8
" Ok until the end
",0.296,0.9128,2021-03-26 00:00:00,4
" Good fun
",0.7351,0.5106,2021-02-20 00:00:00,8
" Generous ad for pro football
",0.5106,0.959,2021-02-01 00:00:00,4
" Thrilling movie
",0.4767,0.9986,2021-01-28 00:00:00,10
" Draft Day
",0.0,0.6413,2021-01-26 00:00:00,8
" Draft Day on 4k ultra hd
",0.0,-0.6832,2021-01-25 00:00:00,8
" Mediocre And Underwhelming
",0.0,0.9583,2021-01-21 00:00:00,4
" Very poor
",-0.5256,0.9393,2021-01-05 00:00:00,3
" Great for football fans
",0.6249,0.9956,2020-12-27 00:00:00,7
" Love it
",0.6369,0.948,2020-09-22 00:00:00,8
" The writers and technical advisor stole their paychecks...
",0.0,-0.0772,2020-09-08 00:00:00,4
" Meh
",-0.0772,0.9844,2020-07-17 00:00:00,6
" Superb
",0.6249,0.9842,2020-05-23 00:00:00,10
" Underrated
",0.0,0.9626,2020-05-16 00:00:00,8
" A dramatic look into the NFL draft from the view of the Cleveland Browns GM
",0.0,0.9845,2020-04-30 00:00:00,7
" Good movie except
",0.4404,-0.5562,2020-04-27 00:00:00,7
" Best Football Movie Ever Made
",0.6369,0.9855,2020-04-26 00:00:00,10
" Weak, run-of-the-mill, pandering, brand-friendly fodder
",-0.4404,0.7785,2020-04-18 00:00:00,3
" Costner knows sports movies, and this is another enjoyable one
",0.4404,0.9941,2020-04-14 00:00:00,9
" Great insight into behind-the-scenes sport stuff
",0.6249,0.8728,2020-04-13 00:00:00,8
" Draft Day is up there with best Sports Movied for sure
",0.7579,0.872,2020-03-02 00:00:00,9
" 〰Enjoyable_&_Interesting〰
",0.0,0.9598,2020-02-08 00:00:00,8
" Just love it
",0.6369,0.7543,2019-12-29 00:00:00,8
" An Introspection of Multi-Perceptions (Re) the NFL Draft
",0.0,0.9675,2019-12-28 00:00:00,9
" Every Football Fans Fantasy! Draft Day!
",0.0,0.9838,2019-12-19 00:00:00,8
" Well-Made
",0.0,0.9809,2019-11-13 00:00:00,7
" A smart, fun movie with a ""super"" cast.
",0.7184,0.9956,2019-10-26 00:00:00,9
" An Exciting Film which Keeps the Tension Going from Start to Finish
",0.2263,0.1073,2019-09-26 00:00:00,8
" Love it
",0.6369,0.7928,2019-09-22 00:00:00,8
" Glossy film ruined by implausible script
",-0.4767,-0.8186,2019-09-02 00:00:00,3
