title,title_sentiment_score,text_sentiment_score,date,rating
" Immy's review : Beautiful and unique biopic
",0.5994,0.9985,2020-08-02 00:00:00,10
" A code-cracking intelligent biopic of a genius man.
",0.4588,0.9856,2020-07-29 00:00:00,8
" A bag full of lies
",-0.4215,0.9006,2020-07-29 00:00:00,5
" This movie is a masterpiece
",0.6249,0.8652,2020-07-27 00:00:00,10
" Masterpiece
",0.6249,0.9628,2020-07-26 00:00:00,10
" Was I God?
",0.2732,0.069,2020-07-20 00:00:00,9
" Fine acting but an highly inaccurate story
",0.1027,-0.9671,2020-07-19 00:00:00,6
" Tragically Flawed
",-0.5719,0.9311,2020-07-17 00:00:00,6
" Imitate this! *michael jackson moon walk*
",0.0,-0.8488,2020-07-14 00:00:00,8
" Best of Benedict Cumberbatch
",0.6369,-0.7351,2020-07-11 00:00:00,8
" beifengxiaoxiaoxuehuapiaopiao
",0.0,-0.9605,2020-06-28 00:00:00,7
" Wonderful Biopic!!
",0.6467,0.8065,2020-06-26 00:00:00,10
" A perfectly curated Genius.
",0.6369,0.8225,2020-06-24 00:00:00,9
" Brilliant
",0.5859,-0.2294,2020-06-21 00:00:00,10
" Beyond intelligence
",0.4767,0.935,2020-06-21 00:00:00,8
" Great movie
",0.6249,0.7964,2020-06-20 00:00:00,9
" A brilliant and unique film; even if historically incorrect
",0.5859,0.9217,2020-06-14 00:00:00,9
" Wonderful movie
",0.5719,-0.3603,2020-06-13 00:00:00,9
" The perfect answer of an INIGMA
",0.5719,0.0374,2020-06-10 00:00:00,9
" great movie, heartbreaking story 💔
",0.2732,0.3869,2020-06-09 00:00:00,8
" CUMBERBATCHE'S FINEST ROLE???
",0.0,0.9755,2020-06-08 00:00:00,9
" Great depiction
",0.6249,0.9666,2020-06-03 00:00:00,8
" Nice but not great
",-0.5486,0.9049,2020-05-29 00:00:00,7
" Great Movie !!!
",0.7163,0.9628,2020-05-26 00:00:00,8
" Painful but great
",0.6908,-0.0614,2020-05-24 00:00:00,8
" World War thriller
",-0.5423,0.9612,2020-05-21 00:00:00,10
" The Imitation Game
",0.0,0.296,2020-05-20 00:00:00,8
" Worth watching
",0.2263,0.7427,2020-05-16 00:00:00,8
" Misleading
",-0.4019,0.4318,2020-05-15 00:00:00,7
" A powerful tale
",0.4215,0.7667,2020-05-02 00:00:00,8
" Good stuff
",0.4404,0.9665,2020-04-30 00:00:00,8
" Engrossing and inspiring!
",0.4753,0.9496,2020-04-29 00:00:00,10
" Computer science got the backseat
",0.0,-0.4664,2020-04-28 00:00:00,4
" On His Majesty's Secret Service
",0.0,-0.6124,2020-04-26 00:00:00,9
" Lonely
",-0.3612,-0.3708,2020-04-20 00:00:00,9
" A well directed movie.
",0.2732,0.5106,2020-04-18 00:00:00,9
" A brilliant film about a brilliant mind.
",0.8225,0.9982,2020-04-17 00:00:00,9
" Funny genius
",0.4404,0.995,2020-04-16 00:00:00,9
" Excellent performance
",0.5719,-0.5808,2020-04-13 00:00:00,8
" Best biography! Based on a true story
",0.807,0.9758,2020-04-08 00:00:00,10
" Wonderful movie!
",0.6114,0.8399,2020-04-07 00:00:00,9
" A Heart winning masterpiece
",0.8176,0.8757,2020-04-07 00:00:00,8
" A little bit of movie watching
",0.0,0.9392,2020-04-07 00:00:00,8
" The Man Who Saved Britain
",0.4215,0.9991,2020-04-03 00:00:00,8
" Robbed at the Academy!
",0.0,0.9844,2020-03-30 00:00:00,10
" Not a documentary!
",0.0,0.9586,2020-03-23 00:00:00,10
" Film is about story...
",0.0,0.9216,2020-03-21 00:00:00,9
" History for the lazy
",-0.3612,0.9394,2020-03-20 00:00:00,6
" Boring!
",-0.3802,-0.6476,2020-03-20 00:00:00,3
" a very captivating movie
",0.0,0.8537,2020-03-15 00:00:00,8
" Thrilling and Tragic in turns--but apparently fictional
",0.0258,0.8667,2020-03-11 00:00:00,8
" I don't rate 10s often...
",0.0,0.9808,2020-03-10 00:00:00,10
" Creative!
",0.4926,0.9747,2020-03-04 00:00:00,8
" Would watch it many times over
",0.0,0.9507,2020-02-22 00:00:00,10
" ok
",0.296,0.9631,2020-02-07 00:00:00,7
" An examination of a brilliant life.
",0.5859,0.9667,2020-02-02 00:00:00,8
" What's the point?
",0.0,0.5278,2020-01-31 00:00:00,4
" Wonderful Film
",0.5719,0.5994,2020-01-30 00:00:00,9
" Love it
",0.6369,0.827,2020-01-24 00:00:00,10
" Interesting and pretty good drama based on Alan Turing's life , magnificently played by Benedict Cumberbatch
",0.9393,0.9077,2020-01-07 00:00:00,7
" Dumb
",-0.5106,-0.8625,2020-01-01 00:00:00,2
" Important story how WWII was materially influenced by one man's genius
",0.2023,0.2263,2020-01-01 00:00:00,8
" Good, but with certain failures
",-0.1027,0.9299,2019-12-31 00:00:00,8
" Boring
",-0.3182,-0.7276,2019-12-28 00:00:00,2
" Nice one on WW2
",0.4215,0.8555,2019-12-24 00:00:00,8
" Appalling rubbish factually but with one bright spark
",0.6652,0.8559,2019-12-12 00:00:00,2
" Just go and watch A Beautiful Mind (or watch it again)
",0.5994,0.9954,2019-10-29 00:00:00,4
" Makes one thinks and be sad on the demise of geniuses. How they isolate themselves ending into suicides
",-0.5994,0.8855,2019-10-24 00:00:00,10
" Great movie
",0.6249,0.944,2019-10-21 00:00:00,10
" Benedict Cumberbatch is Alan Turing
",0.0,0.9837,2019-10-20 00:00:00,8
" I don't know if I should give this a 10 or a 1...
",0.0,0.9004,2019-10-14 00:00:00,10
" Beautiful movie yet with ""fabricated truth""
",0.7351,0.9528,2019-10-12 00:00:00,6
" Mind blowing
",0.0,0.0,2019-10-04 00:00:00,10
" LOVED IT
",0.5994,0.777,2019-09-27 00:00:00,10
" Enigma and the Imitation Game.
",0.0,0.9527,2019-09-24 00:00:00,8
" Beautifully done.
",0.5719,0.8956,2019-09-19 00:00:00,10
" destroyed my life
",-0.4939,-0.0836,2019-09-19 00:00:00,1
" The movie is a presentation for the history of the world
",0.0,0.9391,2019-09-19 00:00:00,9
" A hard hitting movie
",-0.1027,0.7269,2019-09-14 00:00:00,10
" The Imitation Game
",0.0,0.9186,2019-09-01 00:00:00,10
" BO BNBAJOH QMNU! (AN AMAZING PLOT!)
",0.658,0.8074,2019-08-23 00:00:00,10
" Exploring an Enigma
",0.0,0.9968,2019-08-11 00:00:00,8
" Cruel intentions 7 meets neighbors 4
",-0.5859,-0.4588,2019-08-11 00:00:00,4
" Has its moments where it will hit your heart
",0.0,0.9918,2019-07-02 00:00:00,10
" 'The Imitation Game' = only Alan Turing's Absolute brilliance as Logician could break the 'Enigma' code (and save millions of WWII lives).
",0.7964,0.9967,2019-06-29 00:00:00,9
" Excellent portratal of Turing's life and a monument to a great man and unsung hero.
",0.9081,0.9176,2019-06-28 00:00:00,10
" Better than what i thought
",0.4404,-0.1088,2019-06-27 00:00:00,7
" Excellent Movie
",0.5719,0.8162,2019-06-27 00:00:00,10
" The Best
",0.6369,0.2964,2019-06-25 00:00:00,10
" A truthfully wonderful movie
",0.765,0.9408,2019-06-18 00:00:00,9
" Film making at its best.
",0.6369,-0.544,2019-06-16 00:00:00,10
" Amazing plot and actor performances.
",0.5859,0.9506,2019-06-09 00:00:00,9
" Extremely slow and boring
",-0.3744,-0.5346,2019-06-05 00:00:00,1
" Stop it
",-0.296,0.128,2019-05-28 00:00:00,9
" Needs a few viewings to appreciate.
",0.4019,-0.8957,2019-05-19 00:00:00,9
" History rewritten...?
",0.0,0.9613,2019-05-18 00:00:00,8
" He's not God.Because no god did what he did!
",0.0941,-0.2666,2019-05-18 00:00:00,10
" 10 stars is not enough!
",0.0,0.5106,2019-05-16 00:00:00,10
" The movie is puzzled between autobiography and a thriller
",-0.0772,0.9433,2019-05-13 00:00:00,8
" The best biography film I've ever seen.
",0.6369,0.9986,2019-05-05 00:00:00,9
" It looked well-done and it was
",0.0,0.9919,2019-05-05 00:00:00,8
" A true gem
",0.4215,0.9136,2019-04-24 00:00:00,8
" I was interested in enigma so much, but...
",0.4019,0.5076,2019-04-21 00:00:00,6
" Masterpiece
",0.6249,0.8739,2019-04-18 00:00:00,10
" Master piece from Benedict
",0.0,0.4588,2019-04-12 00:00:00,10
" Beautiful.
",0.5994,0.9869,2019-03-29 00:00:00,10
" Have to see it for sure. I think is a ""must"" movie for everyone to see.
",0.3182,0.3612,2019-03-20 00:00:00,9
" The general review of the movie.
",0.0,-0.9378,2019-02-26 00:00:00,9
" an artistic triumph
",0.4767,-0.3515,2019-02-24 00:00:00,8
" Quality
",0.0,0.5932,2019-02-17 00:00:00,10
" Imdb rating should be more than 9
",0.0,0.836,2019-02-17 00:00:00,10
" Cliches all the way
",0.0,0.9042,2019-02-16 00:00:00,3
" Confident... Competent...
",0.0,0.8763,2019-02-09 00:00:00,8
" Loved the Game
",0.5994,0.8788,2019-02-08 00:00:00,9
" Very far from facts
",0.0,-0.915,2019-02-03 00:00:00,1
" Great on so many levels
",0.6249,0.9766,2019-02-03 00:00:00,10
" Good but it could have been much better
",0.7003,0.9841,2019-02-01 00:00:00,7
" Some inaccuracies
",0.0,0.34,2019-01-31 00:00:00,7
" Does it for me!
",0.0,0.9041,2019-01-26 00:00:00,7
" Cumberbatch does it again!
",0.0,0.9346,2019-01-19 00:00:00,8
" Good movie but an over-dramatization of the life of a brilliant man
",0.7992,0.9497,2019-01-19 00:00:00,8
" I Really Enjoyed this film a lot....Brain, Love, Passion, Machine, Victory and History
",0.8955,0.6597,2019-01-05 00:00:00,10
" Disappointing dramatisation
",-0.4939,0.8877,2018-12-29 00:00:00,3
" Was fairly entertaining until...
",0.4404,0.6908,2018-12-05 00:00:00,3
" KEIRA KNIGHTLEY stronger than ALIA BUTT in our hearts.
",0.3818,-0.886,2018-11-28 00:00:00,10
" Alan Turning helps end World War II
",-0.3182,0.5563,2018-11-19 00:00:00,10
" Well crafted but mostly fictitious film about Turings involvement at Bletchley Park
",0.1406,0.5911,2018-11-11 00:00:00,5
" Unbelievably Perfect
",0.6115,0.3314,2018-11-06 00:00:00,10
" WHAT A MAN, WHAT A MOVIE
",0.0,0.9887,2018-10-28 00:00:00,8
" Absolutely loved it!
",0.6689,0.91,2018-10-27 00:00:00,10
" Brilliant!
",0.6239,0.8906,2018-10-23 00:00:00,9
" Amazing!
",0.6239,0.984,2018-10-09 00:00:00,10
" Amazing!
",0.6239,0.9303,2018-10-08 00:00:00,10
" Interesting film
",0.4019,0.994,2018-10-08 00:00:00,9
" movie was great
",0.6249,0.939,2018-10-08 00:00:00,10
" Movie was GREAT!!
",0.7519,-0.8772,2018-10-08 00:00:00,3
" confusing but cool
",0.3612,0.7897,2018-10-07 00:00:00,9
" The movie you have to see
",0.0,0.9134,2018-10-06 00:00:00,10
" An excellent movie
",0.5719,0.9718,2018-10-05 00:00:00,10
" movie was good
",0.4404,0.9186,2018-10-05 00:00:00,8
" It's a great movie!
",0.6588,0.9975,2018-10-05 00:00:00,9
" Good movie
",0.4404,0.9217,2018-10-04 00:00:00,8
" Imitation Game
",0.0,0.932,2018-10-04 00:00:00,10
" My opinion
",0.0,0.9656,2018-10-03 00:00:00,8
" SOOO GOOD
",0.4404,0.9833,2018-10-02 00:00:00,9
" Simple, more of the same
",0.0,0.9584,2018-09-23 00:00:00,6
" Great Description Of The War
",0.0516,0.9801,2018-09-19 00:00:00,9
" Good movie for those who didn't know Turing existed
",0.4404,0.7832,2018-09-18 00:00:00,8
" Historical accuracy.
",0.0,0.5093,2018-09-10 00:00:00,8
" One of Benedict's Best!!
",0.6988,0.9277,2018-09-10 00:00:00,10
" Brilliant Watson, Simply Brilliant!
",0.8356,0.9746,2018-09-04 00:00:00,9
" Phenomenal film.
",0.0,0.9797,2018-09-02 00:00:00,10
" Exquisite script and cast on seldomly documented material from WW2
",0.0,0.3182,2018-09-01 00:00:00,10
" So Original.
",0.3804,0.8987,2018-08-25 00:00:00,8
" Powerful!
",0.4753,0.6898,2018-08-23 00:00:00,8
" Amazing on many levels
",0.5859,0.9609,2018-08-23 00:00:00,10
" How did he not win an oscar?
",-0.4717,0.9853,2018-08-03 00:00:00,10
" The Imitation Game
",0.0,0.9259,2018-08-02 00:00:00,8
" One of the greatest movies I have ever watched!!
",0.6988,0.9773,2018-07-21 00:00:00,9
" Know your History
",0.0,0.6968,2018-07-14 00:00:00,10
" Another great endlessly effective mind.
",0.802,0.7887,2018-07-04 00:00:00,7
" Captivating, to say the least!!
",0.0,0.9894,2018-07-03 00:00:00,10
" Dull? This was real!
",-0.4574,0.9416,2018-06-25 00:00:00,9
" Go if you like a well-made historical bio)
",0.3612,0.9393,2018-05-29 00:00:00,7
" A potential boring movie, turned into a compelling drama by Cumberbatch
",-0.1027,0.7479,2018-05-28 00:00:00,8
" Good
",0.4404,-0.1076,2018-05-22 00:00:00,7
" Heartbreakingly beautiful.
",0.2732,0.962,2018-05-16 00:00:00,9
" I AM NOT A SPY. I'M A MATHEMATICIAN
",0.0,-0.1027,2018-04-16 00:00:00,10
" Great as a film, annoying as a true story
",0.6369,0.9787,2018-04-15 00:00:00,8
" Gripping from start to finish
",0.0,0.9654,2018-04-12 00:00:00,8
" What a stunning and true sad story
",0.3182,-0.7003,2018-04-09 00:00:00,9
" Doesn't focus on the code-breaking quite as much as you'd expect, but trades this for an insight into the tragic treatment of its historical hero.
",0.2263,0.2106,2018-03-23 00:00:00,7
" Not 100% accurate, but a brilliant representation of Alan Turing's life.
",0.7351,0.969,2018-03-15 00:00:00,8
" Passionate
",0.5267,0.8591,2018-03-04 00:00:00,8
" Meh, not very interesting to me
",-0.4166,0.246,2018-02-04 00:00:00,4
" An extraordinary biography, flawlessly depicted
",0.2023,0.9908,2018-01-28 00:00:00,10
" Fantastic source material, so-so execution
",0.5574,0.9568,2018-01-25 00:00:00,5
" Bleh
",0.0,0.9518,2018-01-16 00:00:00,4
" A must see a lesson in a lot of aspects
",0.0,0.9829,2018-01-14 00:00:00,9
" A well deserved tribute to a genius
",0.2732,0.6124,2017-12-31 00:00:00,8
" 10/10
",0.0,0.7096,2017-11-05 00:00:00,10
" A truthful glimpse into the unique life of Alan Turing
",0.4588,-0.6109,2017-10-21 00:00:00,8
" Enigma was chacked by Polish mathematicians in 1932
",0.0,0.953,2017-08-31 00:00:00,1
" That 'The Imitation Game' was so acclaimed is hardly an enigma at all
",0.0,0.9965,2017-08-29 00:00:00,9
" The Imitation Game is a great film with complicated and lovable characters,beautiful performances and an emotional ending.
",0.8658,0.8892,2017-08-19 00:00:00,8
" Amazing
",0.5859,0.867,2017-08-13 00:00:00,9
" One of my best films
",0.6369,0.9202,2017-08-09 00:00:00,9
" Seems to be real Sci-Fi and is confusing historical facts
",-0.2263,-0.4877,2017-08-08 00:00:00,5
" The Imitation Game - Movie Review
",0.0,0.9981,2017-07-29 00:00:00,10
" Excellent film!
",0.6114,0.8805,2017-07-11 00:00:00,9
" If you're looking for a drama filled, realistic film with huge amounts of Cumberbatch, then this is your movie.
",0.3182,0.9546,2017-07-11 00:00:00,7
" Historically flawed and grossly unfair.
",-0.6124,0.7896,2017-06-21 00:00:00,1
" impressive performance by Benedict Cumberbatch and co.
",0.5106,0.9079,2017-06-12 00:00:00,8
" Film totally recommended
",0.2716,0.4443,2017-06-04 00:00:00,9
" Alan Turing – Inventor of computers!
",0.0,0.5679,2017-05-26 00:00:00,9
" Intrigue Makes Up For Flaws
",0.0,0.9751,2017-05-23 00:00:00,7
" During WWII, Alan Turing manages to save many people by decrypting Enigma.
",0.4939,-0.5341,2017-05-23 00:00:00,7
" If you've never heard of Alan Turing, this is the film for you
",0.0,0.9481,2017-05-16 00:00:00,7
" Alan Turing: saved millions of lives through artificial intelligence, and killed by human stupidity...
",0.1027,0.9943,2017-05-08 00:00:00,8
" A stunning, beautiful historical film
",0.7579,0.9954,2017-05-07 00:00:00,10
" Too Dry, Too Formulaic And Inferior To Enigma
",-0.4019,-0.9814,2017-04-25 00:00:00,2
" The Incredible Machine
",0.0,0.9895,2017-04-24 00:00:00,8
" Cumberbatch shines in ""The Imitation Game""
",0.0,0.9988,2017-04-11 00:00:00,8
" Great Story About WWII and the War One Man Battled With Himself
",-0.25,0.974,2017-03-19 00:00:00,8
" Embrace Enigmas
",0.3182,0.8432,2017-03-19 00:00:00,9
" Benedict Cumberbatch Offers A Brilliant Portrayal Of A Troubled And Tormented Man
",0.2023,-0.9938,2017-03-14 00:00:00,7
" Very well told true story
",0.6659,0.9046,2017-03-13 00:00:00,10
" A story that needed to be told, told in a way that is too Hollywood
",0.0,-0.4548,2017-03-12 00:00:00,7
" Completely Brilliant
",0.624,-0.3299,2017-03-09 00:00:00,10
" This is the classic that we should never ignore permanently!
",0.3404,-0.33,2017-02-18 00:00:00,10
" Amazing story and character, OK movie
",0.7739,0.9967,2017-02-07 00:00:00,6
" Not enough science
",0.0,0.9844,2017-02-04 00:00:00,6
" Another hollywoodized biography movie...
",0.0,0.9939,2017-01-23 00:00:00,1
" It was okay!
",0.2942,-0.1007,2017-01-16 00:00:00,6
" LGBT tale, not really history, but interesting anyway.
",0.6054,-0.8316,2017-01-15 00:00:00,6
" Excellent film
",0.5719,-0.9153,2017-01-15 00:00:00,10
" So inaccurate it's embarrassing, 1st review I've ever bothered to do.
",-0.6326,-0.9897,2017-01-14 00:00:00,3
" This is a movie not a documentary
",0.0,0.9901,2017-01-10 00:00:00,9
" I live this movie.
",0.0,0.9927,2017-01-02 00:00:00,10
" Like the book full of lies
",-0.0772,0.8813,2021-03-23 00:00:00,1
" A worthy telling, of a note-worthy figure in just one of many, Theatres of War.
",-0.25,-0.8635,2021-03-12 00:00:00,5
" Aim your expectations low
",-0.2732,-0.9869,2021-03-11 00:00:00,5
" American Sniper (2014, Clint Eastwood) Flawed biopic wrapped too heavily in American exceptionalism
",0.0,-0.2104,2021-02-11 00:00:00,6
" Such an amazing, heart breaking and awe-inspiring film
",0.5859,0.9771,2021-02-06 00:00:00,10
" uprated
",0.0,-0.8473,2021-01-28 00:00:00,4
" American Propaganda
",-0.25,0.9575,2021-01-27 00:00:00,2
" Bad end
",-0.5423,0.2909,2021-01-24 00:00:00,7
" Amazing
",0.5859,0.5859,2021-01-17 00:00:00,7
" Delta Force with better production values
",0.6808,-0.9948,2021-01-17 00:00:00,3
" American sniper
",0.0,0.25,2021-01-12 00:00:00,10
" Great story, great instruction, great actors.
",0.9231,0.5574,2020-12-19 00:00:00,9
" This is a fairy tale not a movie
",0.0,0.0516,2020-12-18 00:00:00,1
" About what war does to us
",-0.5994,0.9923,2020-12-16 00:00:00,8
" Great story
",0.6249,0.5777,2020-12-05 00:00:00,9
" Shallow and nationalistic
",0.0,0.5516,2020-11-28 00:00:00,7
" What a film!!
",0.0,0.7678,2020-11-22 00:00:00,10
" I don't buy it.
",0.0,-0.6597,2020-11-21 00:00:00,3
" The film is a film about the life of a real person.
",0.0,0.0591,2020-11-16 00:00:00,6
" Not suitable for non-American audience
",0.0,-0.9914,2020-11-13 00:00:00,1
" A hit in the feels
",0.0,-0.1531,2020-11-11 00:00:00,9
" The best!
",0.6696,0.9898,2020-10-25 00:00:00,10
" American Sniper, an unforgettable war movie with a phenomenal performance from Bradley Cooper
",-0.5994,0.9989,2020-10-19 00:00:00,10
" Amazing
",0.5859,0.802,2020-10-18 00:00:00,10
" Why all the negative reviews
",-0.5719,-0.891,2020-10-12 00:00:00,8
" Glorifying war and the killing of people
",-0.7096,0.34,2020-10-08 00:00:00,1
" Superb Loved it!
",0.8516,0.88,2020-09-21 00:00:00,9
" Is it normal?
",0.0,-0.9042,2020-09-19 00:00:00,4
" This is propaganda
",-0.25,-0.0258,2020-09-18 00:00:00,1
" American Sniper
",0.0,-0.9943,2020-09-17 00:00:00,8
" a lol of clichés and totally in unbelievable
",0.5965,-0.1804,2020-09-17 00:00:00,4
" Boring
",-0.3182,0.704,2020-09-07 00:00:00,2
" Very well directed and payed
",0.3384,0.5106,2020-09-06 00:00:00,8
" Baby doll
",0.0,0.0,2020-08-31 00:00:00,3
" Very good
",0.4927,0.893,2020-08-24 00:00:00,8
" Don't watch this film.... This film is a terrorist and justifies the killing of innocent children and women
",-0.8271,-0.8271,2020-08-14 00:00:00,1
" Absolutely Murderous
",-0.6697,-0.6988,2020-08-08 00:00:00,3
" Whatever
",0.0,-0.6249,2020-08-06 00:00:00,6
" Wonderful Film
",0.5719,0.9375,2020-07-30 00:00:00,10
" Realistic
",0.0,0.5574,2020-07-26 00:00:00,8
" Propaganda For Saddam
",-0.25,0.0883,2020-07-25 00:00:00,2
" I love this movie! It was very tough in some places to watch but it was great! No regrets seeing it!
",0.569,-0.9703,2020-07-19 00:00:00,10
" A great movie, but truthfulness? No
",0.5106,-0.3738,2020-07-18 00:00:00,5
" Outstanding
",0.6124,0.7269,2020-07-14 00:00:00,10
" Lots of action but not psycho stuff in here
",0.0,0.4854,2020-07-07 00:00:00,8
" Jarheads And Jarhead Hags Will love it
",0.6369,-0.296,2020-07-03 00:00:00,3
" Brilliant direction and Cool shots!
",0.75,0.9707,2020-07-03 00:00:00,8
" The american hero
",0.5574,0.3182,2020-06-19 00:00:00,8
" The
",0.0,-0.9634,2020-06-07 00:00:00,4
" Good biographical film, but as a non-american I don't see anything special.
",-0.2351,0.9109,2020-06-05 00:00:00,6
" Easy to admire on a technical level, but deeply troubling as a historical account
",-0.4921,0.8806,2020-05-31 00:00:00,4
" Just another triggerhappy hillbilly.
",0.0,0.8348,2020-05-28 00:00:00,5
" American Sniper
",0.0,-0.9686,2020-05-10 00:00:00,9
" Different senses
",0.0,-0.9095,2020-05-07 00:00:00,7
" Good film with a bad ending
",-0.1531,-0.6187,2020-05-07 00:00:00,6
" A good film about a soldier and the psychological effects of war.
",-0.25,0.9928,2020-04-26 00:00:00,8
" A war movie embossed with American propaganda and patriotism.
",-0.7096,-0.9032,2020-04-26 00:00:00,7
" Absolutely Brilliant!!
",0.6885,0.8436,2020-04-26 00:00:00,9
" So Stupid
",-0.5709,-0.296,2020-04-18 00:00:00,3
" American Propaganda
",-0.25,-0.9691,2020-04-16 00:00:00,3
" A great war movie 8/10
",0.0516,0.3818,2020-04-14 00:00:00,8
" American Sniper (2014)
",0.0,-0.9511,2020-04-02 00:00:00,6
" Mediocre amateurish war movie
",-0.5994,-0.5351,2020-03-31 00:00:00,5
" Bang bang lol
",0.4215,0.3612,2020-03-31 00:00:00,10
" Not a well done film,
",-0.2057,0.6721,2020-03-22 00:00:00,7
" HEROIC.
",0.5574,0.9332,2020-03-18 00:00:00,8
" american sniper
",0.0,-0.9524,2020-03-05 00:00:00,9
" Review - American Sniper
",0.0,-0.9545,2020-02-22 00:00:00,7
" Incredible story
",0.0,-0.4754,2020-02-20 00:00:00,10
" Jarhead....
",0.0,-0.872,2020-02-18 00:00:00,2
" One of the better Iraq films
",0.4404,-0.8839,2020-02-06 00:00:00,9
" 'American Sniper' is very good
",0.4927,0.9099,2020-02-04 00:00:00,8
" The psychological and emotional strain that comes from the brutality of war.
",-0.8176,-0.6908,2020-02-02 00:00:00,9
" Great topic
",0.6249,0.7845,2020-02-01 00:00:00,8
" 160 Kills
",-0.5423,0.3182,2020-01-24 00:00:00,6
" The American Sniper
",0.0,0.9932,2020-01-24 00:00:00,9
" Superficial
",0.0,-0.8597,2020-01-16 00:00:00,2
" Stop with the inglorious basterds references please
",0.0258,-0.9856,2020-01-15 00:00:00,10
" Terrible in Many Ways
",-0.4767,0.0,2020-01-13 00:00:00,1
" This is why high profile navy seal killers are getting clemency?
",-0.6486,-0.5016,2020-01-01 00:00:00,1
" The ultimate snub
",-0.4215,0.7269,2019-12-11 00:00:00,10
" Eastwood's fitting and respected tribute to the US military
",0.4767,0.964,2019-11-26 00:00:00,8
" I am foiled Clint, what a contemptuous pulp.
",-0.4939,0.7348,2019-11-22 00:00:00,4
" Kyle's active war snipper role portrayed
",-0.296,0.9575,2019-11-13 00:00:00,9
" A VERY GOOD WATCH !!
",0.7386,-0.9925,2019-10-27 00:00:00,8
